# step rho_core(r<5) rho_core(r<10) rho_core(r<15) total_norm
44070 0.00461396 0.0198465 0.052299 0.985615
44080 0.00455098 0.0197299 0.0519915 0.985612
44090 0.00448167 0.019603 0.051687 0.985604
44100 0.00440713 0.0194659 0.0513866 0.985604
44110 0.00432833 0.0193198 0.0510915 0.985606
44120 0.00424595 0.0191666 0.0508038 0.985602
44130 0.00416045 0.0190087 0.0505253 0.985595
44140 0.00407213 0.0188484 0.0502581 0.98559
44150 0.00398136 0.0186876 0.0500036 0.98559
44160 0.00388876 0.0185275 0.049763 0.985585
44170 0.00379532 0.0183688 0.0495371 0.985582
44180 0.00370241 0.0182121 0.0493261 0.985579
44190 0.0036116 0.0180581 0.0491301 0.985571
44200 0.00352444 0.017908 0.0489488 0.985569
44210 0.00344219 0.0177639 0.0487817 0.98557
44220 0.00336562 0.0176285 0.0486277 0.985568
44230 0.00329492 0.0175045 0.0484855 0.985565
44240 0.00322984 0.0173947 0.0483531 0.985557
44250 0.00316987 0.0173014 0.0482285 0.985554
44260 0.00311453 0.0172258 0.0481097 0.985551
44270 0.00306368 0.0171685 0.0479951 0.985548
44280 0.00301758 0.0171289 0.0478834 0.985544
44290 0.00297698 0.0171062 0.0477745 0.98554
44300 0.00294287 0.0170997 0.0476691 0.985538
44310 0.00291623 0.0171083 0.0475684 0.985534
44320 0.00289774 0.0171317 0.0474744 0.985537
44330 0.00288752 0.0171695 0.0473892 0.985531
44340 0.0028851 0.0172212 0.0473148 0.985526
44350 0.00288946 0.0172858 0.0472534 0.98552
44360 0.00289929 0.0173618 0.0472065 0.985517
44370 0.00291331 0.017447 0.0471756 0.985516
44380 0.00293046 0.0175385 0.0471616 0.985516
44390 0.00295005 0.0176333 0.0471652 0.985514
44400 0.00297172 0.0177284 0.0471873 0.985501
44410 0.00299517 0.0178217 0.0472283 0.985503
44420 0.00301998 0.0179112 0.0472881 0.985502
44430 0.00304526 0.017996 0.0473665 0.985501
44440 0.00306966 0.0180754 0.0474623 0.985495
44450 0.00309139 0.018149 0.0475739 0.98549
44460 0.00310853 0.0182163 0.0476989 0.985485
44470 0.00311937 0.0182768 0.0478347 0.985483
44480 0.00312272 0.0183293 0.0479787 0.985483
44490 0.00311813 0.0183729 0.0481291 0.985473
44500 0.0031059 0.0184068 0.0482846 0.985477
44510 0.00308685 0.0184304 0.0484447 0.985472
44520 0.00306197 0.0184435 0.0486093 0.985469
44530 0.0030321 0.0184468 0.0487786 0.985464
44540 0.00299768 0.0184409 0.0489527 0.985465
44550 0.00295868 0.0184269 0.0491312 0.985456
44560 0.00291475 0.0184057 0.0493129 0.985457
44570 0.00286556 0.0183781 0.0494966 0.985454
44580 0.00281111 0.0183447 0.0496804 0.985447
44590 0.00275204 0.018306 0.0498624 0.985444
44600 0.00268965 0.0182627 0.0500409 0.985442
44610 0.00262578 0.0182159 0.0502145 0.98544
44620 0.00256249 0.0181672 0.0503822 0.985438
44630 0.00250165 0.0181191 0.050543 0.985433
44640 0.00244465 0.0180744 0.0506965 0.98543
44650 0.00239223 0.0180363 0.0508418 0.985425
44660 0.00234458 0.018008 0.0509782 0.985423
44670 0.00230158 0.0179923 0.0511048 0.98542
44680 0.00226313 0.0179917 0.051221 0.985417
44690 0.00222943 0.0180077 0.0513262 0.985409
44700 0.00220117 0.0180415 0.0514205 0.985414
44710 0.00217941 0.0180931 0.0515048 0.985405
44720 0.00216548 0.0181625 0.0515808 0.985399
44730 0.0021606 0.0182487 0.0516505 0.985402
44740 0.00216565 0.0183508 0.0517166 0.985393
44750 0.00218099 0.0184674 0.0517814 0.985392
44760 0.00220643 0.0185969 0.0518475 0.985392
44770 0.00224134 0.0187374 0.0519169 0.98539
44780 0.0022849 0.018887 0.0519911 0.985383
44790 0.00233631 0.0190435 0.0520718 0.98538
44800 0.00239492 0.0192048 0.0521598 0.985373
44810 0.00246031 0.0193689 0.0522563 0.985376
44820 0.0025321 0.019534 0.0523622 0.985369
44830 0.00260983 0.0196987 0.0524781 0.985368
44840 0.00269267 0.0198619 0.0526044 0.985362
44850 0.00277932 0.0200227 0.0527412 0.985356
44860 0.00286793 0.0201808 0.052888 0.985357
44870 0.00295632 0.0203354 0.0530436 0.985353
44880 0.00304212 0.0204861 0.0532065 0.985348
44890 0.00312317 0.0206322 0.053375 0.985349
44900 0.00319768 0.0207733 0.0535473 0.985344
44910 0.00326443 0.0209086 0.0537218 0.98534
44920 0.00332274 0.021038 0.0538975 0.985333
44930 0.0033723 0.0211613 0.0540741 0.985335
44940 0.00341303 0.0212789 0.0542512 0.98533
44950 0.00344479 0.0213912 0.0544289 0.985326
44960 0.00346735 0.021499 0.0546072 0.985323
44970 0.00348037 0.0216035 0.0547856 0.985318
44980 0.00348356 0.0217057 0.0549634 0.985315
44990 0.00347689 0.0218068 0.0551397 0.985314
45000 0.00346081 0.0219081 0.0553134 0.985313
45010 0.00343643 0.022011 0.0554839 0.985307
45020 0.00340552 0.0221173 0.0556507 0.985304
45030 0.00337041 0.022229 0.0558142 0.985299
45040 0.00333372 0.0223483 0.0559749 0.985297
45050 0.00329809 0.0224775 0.0561335 0.985294
45060 0.00326592 0.0226186 0.0562905 0.985289
45070 0.00323917 0.0227734 0.0564462 0.985291
45080 0.00321934 0.0229428 0.0566 0.985284
45090 0.00320752 0.0231267 0.0567513 0.98528
45100 0.00320452 0.0233245 0.0568989 0.985283
45110 0.003211 0.0235344 0.0570418 0.985275
45120 0.00322755 0.0237545 0.0571795 0.98527
45130 0.00325463 0.0239822 0.0573123 0.985267
45140 0.0032926 0.0242148 0.0574412 0.985269
45150 0.00334151 0.0244497 0.0575681 0.98526
45160 0.00340114 0.0246843 0.057695 0.985258
45170 0.00347091 0.0249159 0.0578243 0.985256
45180 0.00354996 0.0251421 0.057958 0.985251
45190 0.00363722 0.0253605 0.0580976 0.985242
45200 0.00373152 0.0255689 0.0582443 0.985245
45210 0.00383164 0.0257653 0.0583984 0.985242
45220 0.00393636 0.0259485 0.0585601 0.985244
45230 0.00404448 0.0261175 0.0587292 0.985235
45240 0.00415481 0.0262723 0.0589054 0.985227
45250 0.00426615 0.0264132 0.0590886 0.985231
45260 0.00437728 0.0265411 0.0592785 0.985224
45270 0.00448703 0.0266571 0.0594747 0.985217
45280 0.00459425 0.0267625 0.0596768 0.98522
45290 0.00469792 0.0268584 0.0598842 0.985214
45300 0.00479717 0.0269459 0.0600965 0.985208
45310 0.0048913 0.0270261 0.0603134 0.985203
45320 0.00497976 0.0271004 0.0605347 0.985206
45330 0.00506213 0.0271705 0.0607611 0.985201
45340 0.00513805 0.0272384 0.0609934 0.985198
45350 0.00520709 0.0273065 0.0612329 0.985195
45360 0.00526871 0.0273769 0.0614809 0.98519
45370 0.00532227 0.0274516 0.0617386 0.985188
45380 0.00536705 0.0275317 0.0620067 0.985186
45390 0.00540244 0.0276178 0.0622852 0.985179
45400 0.00542805 0.0277096 0.062574 0.985175
45410 0.00544397 0.0278064 0.0628725 0.985178
45420 0.00545084 0.0279071 0.0631803 0.985171
45430 0.00545 0.0280108 0.0634972 0.985166
45440 0.00544341 0.0281165 0.0638234 0.985165
45450 0.00543351 0.0282235 0.0641594 0.985158
45460 0.00542305 0.0283312 0.0645055 0.98516
45470 0.0054147 0.0284392 0.0648618 0.985157
45480 0.00541085 0.0285466 0.0652278 0.985153
45490 0.00541329 0.0286525 0.0656025 0.985149
45500 0.00542304 0.0287557 0.065984 0.985142
45510 0.00544036 0.0288548 0.0663706 0.985141
45520 0.00546475 0.0289481 0.0667604 0.985135
45530 0.00549515 0.0290345 0.0671521 0.985133
45540 0.00553021 0.0291126 0.0675451 0.985132
45550 0.00556842 0.0291813 0.0679398 0.985127
45560 0.00560829 0.0292397 0.0683361 0.985123
45570 0.00564846 0.029287 0.0687344 0.985121
45580 0.00568767 0.029322 0.0691345 0.985115
45590 0.00572476 0.0293436 0.0695351 0.98511
45600 0.00575866 0.0293507 0.0699345 0.985111
45610 0.00578839 0.0293423 0.0703305 0.985108
45620 0.00581308 0.0293182 0.0707208 0.985106
45630 0.00583207 0.0292786 0.0711035 0.985107
45640 0.0058449 0.0292246 0.0714772 0.985099
45650 0.00585139 0.029158 0.0718414 0.985097
45660 0.00585156 0.0290809 0.0721959 0.985094
45670 0.00584561 0.0289956 0.0725409 0.985091
45680 0.00583381 0.0289043 0.0728763 0.985088
45690 0.00581645 0.0288083 0.0732024 0.98508
45700 0.00579376 0.0287091 0.0735187 0.98508
45710 0.00576588 0.0286074 0.0738251 0.985077
45720 0.00573289 0.028504 0.0741214 0.985072
45730 0.00569484 0.0283999 0.0744086 0.985069
45740 0.00565187 0.0282964 0.0746874 0.985069
45750 0.00560423 0.0281949 0.0749596 0.985062
45760 0.00555237 0.0280973 0.0752271 0.98506
45770 0.00549689 0.0280053 0.0754916 0.985057
45780 0.00543847 0.0279204 0.0757539 0.985052
45790 0.00537777 0.0278435 0.0760145 0.985047
45800 0.00531538 0.0277747 0.0762726 0.985044
45810 0.00525173 0.0277139 0.076527 0.985039
45820 0.00518707 0.0276606 0.076776 0.985043
45830 0.00512156 0.0276143 0.0770183 0.985034
45840 0.00505527 0.0275748 0.0772529 0.985033
45850 0.0049883 0.027542 0.0774793 0.985031
45860 0.00492075 0.0275159 0.0776977 0.985028
45870 0.00485276 0.0274965 0.077908 0.985021
45880 0.00478443 0.0274832 0.0781103 0.98502
45890 0.00471583 0.0274753 0.078304 0.985013
45900 0.00464695 0.0274716 0.0784887 0.985012
45910 0.00457767 0.0274709 0.0786633 0.985009
45920 0.00450781 0.0274718 0.0788273 0.98501
45930 0.00443709 0.0274734 0.0789805 0.985002
45940 0.00436518 0.0274749 0.0791226 0.984997
45950 0.00429177 0.027476 0.0792543 0.984996
45960 0.00421656 0.0274765 0.0793763 0.984994
45970 0.00413933 0.0274758 0.0794891 0.98499
45980 0.00406003 0.0274733 0.0795928 0.984985
45990 0.00397882 0.0274681 0.0796866 0.98498
46000 0.00389605 0.027459 0.0797691 0.984982
46010 0.0038124 0.0274448 0.0798379 0.984981
46020 0.00372879 0.0274247 0.0798903 0.984974
46030 0.00364636 0.0273986 0.079924 0.984972
46040 0.00356643 0.0273671 0.0799375 0.984967
46050 0.00349035 0.0273317 0.0799301 0.984966
46060 0.00341929 0.0272947 0.0799021 0.984962
46070 0.00335413 0.0272584 0.0798546 0.984956
46080 0.00329524 0.0272253 0.0797887 0.984956
46090 0.00324239 0.0271974 0.0797055 0.984952
46100 0.00319479 0.0271761 0.0796054 0.984951
46110 0.00315122 0.0271626 0.0794887 0.984946
46120 0.00311026 0.0271574 0.0793552 0.984941
46130 0.00307057 0.0271609 0.0792051 0.984943
46140 0.00303113 0.0271736 0.0790388 0.984936
46150 0.0029915 0.0271957 0.0788571 0.984933
46160 0.0029518 0.0272276 0.0786611 0.984929
46170 0.00291271 0.0272696 0.0784516 0.984924
46180 0.00287533 0.0273216 0.078229 0.984921
46190 0.00284094 0.0273835 0.0779932 0.984921
46200 0.00281082 0.0274545 0.0777429 0.984915
46210 0.00278609 0.0275336 0.0774768 0.984917
46220 0.00276764 0.0276195 0.0771929 0.984911
46230 0.00275603 0.0277104 0.0768897 0.984905
46240 0.00275158 0.0278047 0.0765664 0.984905
46250 0.00275439 0.0279009 0.0762232 0.984897
46260 0.00276436 0.0279974 0.0758612 0.984896
46270 0.00278124 0.0280931 0.0754826 0.984892
46280 0.00280468 0.0281869 0.0750903 0.984888
46290 0.00283427 0.028278 0.0746868 0.984889
46300 0.00286955 0.0283658 0.0742752 0.984884
46310 0.00291016 0.0284496 0.0738577 0.984881
46320 0.00295586 0.0285291 0.0734365 0.984879
46330 0.00300663 0.028604 0.0730138 0.984873
46340 0.00306266 0.0286743 0.0725919 0.984872
46350 0.00312427 0.02874 0.0721735 0.984869
46360 0.00319185 0.0288008 0.071761 0.984865
46370 0.0032657 0.0288566 0.0713563 0.984864
46380 0.00334595 0.0289065 0.0709606 0.984861
46390 0.00343255 0.02895 0.0705738 0.984859
46400 0.00352535 0.0289863 0.0701948 0.984853
46410 0.00362426 0.0290151 0.0698213 0.984851
46420 0.00372937 0.0290367 0.0694507 0.984845
46430 0.0038411 0.0290521 0.0690801 0.984845
46440 0.00396025 0.0290627 0.068707 0.98484
46450 0.00408785 0.0290704 0.0683297 0.984837
46460 0.00422504 0.0290772 0.0679466 0.98483
46470 0.00437283 0.0290844 0.0675574 0.984829
46480 0.0045319 0.0290934 0.0671617 0.984828
46490 0.00470245 0.0291045 0.0667602 0.984825
46500 0.00488419 0.0291178 0.0663533 0.984819
46510 0.0050764 0.029133 0.0659419 0.984815
46520 0.00527817 0.0291495 0.065527 0.98481
46530 0.00548852 0.0291674 0.0651096 0.984811
46540 0.00570666 0.0291864 0.0646907 0.984812
46550 0.00593211 0.0292069 0.0642713 0.984802
46560 0.0061647 0.0292293 0.0638523 0.984798
46570 0.00640454 0.0292536 0.0634343 0.984797
46580 0.00665188 0.0292795 0.0630177 0.984795
46590 0.0069069 0.029306 0.062602 0.984791
46600 0.00716955 0.0293319 0.0621863 0.984787
46610 0.0074394 0.0293552 0.0617696 0.984784
46620 0.0077156 0.0293744 0.061351 0.984779
46630 0.00799684 0.0293878 0.0609304 0.984778
46640 0.0082815 0.0293944 0.060509 0.984777
46650 0.0085677 0.0293936 0.060089 0.984772
46660 0.00885353 0.0293852 0.0596735 0.984769
46670 0.00913715 0.0293691 0.0592662 0.984766
46680 0.00941689 0.0293455 0.0588705 0.984761
46690 0.00969133 0.0293146 0.058489 0.984756
46700 0.00995927 0.0292768 0.0581235 0.984751
46710 0.0102198 0.0292327 0.0577748 0.984752
46720 0.0104723 0.0291829 0.0574433 0.984745
46730 0.0107162 0.0291283 0.0571287 0.98474
46740 0.0109514 0.0290699 0.0568308 0.98474
46750 0.0111779 0.0290087 0.0565495 0.98474
46760 0.011396 0.0289458 0.0562853 0.984736
46770 0.011606 0.0288823 0.0560386 0.984732
46780 0.0118084 0.0288191 0.0558098 0.984729
46790 0.0120037 0.0287567 0.0555993 0.984728
46800 0.0121924 0.0286956 0.0554072 0.984723
46810 0.0123748 0.028636 0.0552326 0.98472
46820 0.0125513 0.0285783 0.0550752 0.984712
46830 0.0127223 0.0285232 0.0549339 0.984716
46840 0.0128881 0.0284717 0.0548081 0.98471
46850 0.0130492 0.0284257 0.0546974 0.984704
46860 0.0132057 0.0283871 0.0546018 0.984703
46870 0.0133579 0.0283578 0.0545215 0.984694
46880 0.0135054 0.0283395 0.0544562 0.984695
46890 0.0136476 0.0283331 0.0544061 0.984691
46900 0.0137837 0.0283388 0.0543704 0.98469
46910 0.0139126 0.028356 0.0543485 0.984687
46920 0.0140331 0.0283835 0.0543402 0.984682
46930 0.0141443 0.0284201 0.0543451 0.984679
46940 0.0142453 0.0284648 0.0543637 0.984675
46950 0.0143358 0.0285165 0.0543962 0.984673
46960 0.0144155 0.0285749 0.0544433 0.984667
46970 0.0144845 0.02864 0.0545046 0.984667
46980 0.0145429 0.0287119 0.0545797 0.984661
46990 0.0145909 0.0287911 0.0546674 0.984661
47000 0.0146287 0.0288781 0.0547661 0.984655
47010 0.0146562 0.028973 0.0548739 0.984655
47020 0.0146733 0.029076 0.0549892 0.984648
47030 0.0146794 0.0291871 0.0551101 0.984648
47040 0.0146741 0.0293062 0.0552355 0.984642
47050 0.0146562 0.0294332 0.0553645 0.984643
47060 0.0146248 0.0295678 0.0554964 0.984639
47070 0.0145786 0.02971 0.055631 0.984637
47080 0.0145164 0.0298595 0.0557681 0.98463
47090 0.0144371 0.0300154 0.0559081 0.984627
47100 0.0143398 0.0301764 0.0560507 0.984625
47110 0.0142242 0.0303407 0.0561958 0.984621
47120 0.0140902 0.0305062 0.0563432 0.984618
47130 0.0139382 0.0306704 0.0564925 0.984617
47140 0.0137693 0.0308315 0.0566434 0.984614
47150 0.0135848 0.0309877 0.0567961 0.984607
47160 0.0133865 0.0311382 0.0569508 0.984606
47170 0.0131767 0.0312825 0.0571081 0.9846
47180 0.0129578 0.0314207 0.0572684 0.984595
47190 0.0127323 0.0315531 0.0574324 0.984592
47200 0.0125026 0.0316802 0.0576006 0.98459
47210 0.0122713 0.0318027 0.0577732 0.98459
47220 0.0120403 0.0319216 0.0579505 0.984583
47230 0.0118113 0.0320378 0.0581325 0.984579
47240 0.0115856 0.0321523 0.0583189 0.984583
47250 0.0113641 0.0322667 0.0585095 0.984572
47260 0.0111473 0.0323821 0.0587034 0.984572
47270 0.0109352 0.0325002 0.0589 0.984569
47280 0.0107278 0.0326221 0.0590983 0.984567
47290 0.0105248 0.0327487 0.0592971 0.984563
47300 0.0103256 0.0328806 0.0594956 0.984563
47310 0.0101298 0.0330177 0.0596923 0.984554
47320 0.00993682 0.0331594 0.0598867 0.984559
47330 0.00974634 0.0333047 0.0600778 0.984546
47340 0.00955806 0.0334522 0.0602651 0.984545
47350 0.00937185 0.0336004 0.0604486 0.984544
47360 0.00918767 0.0337481 0.0606287 0.984543
47370 0.00900548 0.033894 0.060806 0.984541
47380 0.00882519 0.034037 0.0609814 0.984535
47390 0.00864663 0.0341759 0.0611559 0.984529
47400 0.00846952 0.0343094 0.0613303 0.984527
47410 0.00829363 0.0344358 0.0615048 0.984527
47420 0.00811879 0.0345539 0.0616801 0.984519
47430 0.00794496 0.0346624 0.0618563 0.984517
47440 0.00777225 0.0347604 0.062034 0.984514
47450 0.00760088 0.0348474 0.0622135 0.984511
47460 0.00743099 0.0349232 0.0623953 0.98451
47470 0.0072626 0.0349881 0.0625795 0.984503
47480 0.00709547 0.0350424 0.0627659 0.984499
47490 0.00692909 0.0350862 0.0629533 0.984499
47500 0.00676275 0.03512 0.0631401 0.984495
47510 0.00659567 0.0351435 0.0633244 0.984493
47520 0.00642718 0.0351564 0.0635039 0.984489
47530 0.00625692 0.0351581 0.0636765 0.984487
47540 0.00608497 0.0351475 0.0638408 0.984484
47550 0.00591195 0.0351232 0.0639957 0.984481
47560 0.00573902 0.0350836 0.064141 0.984476
47570 0.00556774 0.0350272 0.0642766 0.984476
47580 0.00539995 0.0349526 0.0644027 0.984471
47590 0.00523756 0.0348588 0.0645191 0.984464
47600 0.00508244 0.0347455 0.0646257 0.984467
47610 0.00493628 0.0346127 0.0647219 0.984461
47620 0.00480066 0.0344614 0.0648068 0.984458
47630 0.00467698 0.0342929 0.06488 0.984458
47640 0.00456655 0.0341094 0.0649409 0.984451
47650 0.00447056 0.0339137 0.0649901 0.984447
47660 0.00439004 0.0337087 0.0650281 0.984448
47670 0.00432579 0.0334976 0.0650561 0.984441
47680 0.00427823 0.0332834 0.0650754 0.984438
47690 0.00424733 0.0330687 0.0650866 0.984435
47700 0.00423258 0.0328554 0.0650902 0.984432
47710 0.00423303 0.032645 0.0650859 0.984433
47720 0.00424737 0.0324384 0.0650728 0.984425
47730 0.00427404 0.0322363 0.0650503 0.98442
47740 0.00431145 0.0320391 0.0650181 0.984416
47750 0.0043581 0.0318473 0.0649758 0.984413
47760 0.00441272 0.0316612 0.0649244 0.984412
47770 0.00447434 0.0314809 0.0648648 0.984411
47780 0.00454234 0.0313066 0.064798 0.984411
47790 0.0046164 0.0311381 0.0647253 0.984401
47800 0.00469645 0.0309749 0.0646473 0.984401
47810 0.00478259 0.0308165 0.0645645 0.984398
47820 0.00487502 0.030662 0.0644768 0.984394
47830 0.004974 0.0305105 0.0643845 0.984395
47840 0.00507978 0.0303612 0.0642879 0.984385
47850 0.00519252 0.0302133 0.0641875 0.984387
47860 0.00531221 0.0300662 0.0640843 0.984381
47870 0.00543852 0.0299192 0.0639793 0.984377
47880 0.00557069 0.029772 0.0638731 0.984376
47890 0.00570755 0.029624 0.0637657 0.98437
47900 0.00584746 0.0294748 0.063656 0.984363
47910 0.00598856 0.029324 0.0635425 0.984363
47920 0.00612899 0.0291714 0.0634228 0.984364
47930 0.00626709 0.0290168 0.0632943 0.98436
47940 0.00640165 0.0288607 0.0631552 0.984354
47950 0.0065319 0.0287033 0.063004 0.98435
47960 0.00665758 0.0285451 0.0628404 0.984344
47970 0.00677872 0.0283865 0.0626646 0.984343
47980 0.00689551 0.0282275 0.0624773 0.984342
47990 0.0070082 0.0280677 0.0622791 0.984337
48000 0.00711697 0.0279062 0.0620705 0.984334
48010 0.00722198 0.0277424 0.0618517 0.984329
48020 0.00732333 0.0275755 0.0616224 0.984327
48030 0.00742117 0.0274054 0.0613827 0.984322
48040 0.00751565 0.0272325 0.0611324 0.984317
48050 0.00760701 0.0270579 0.0608724 0.984318
48060 0.00769547 0.0268835 0.0606037 0.984311
48070 0.00778121 0.0267114 0.0603278 0.984312
48080 0.00786436 0.0265445 0.0600464 0.984309
48090 0.00794484 0.0263854 0.059761 0.984306
48100 0.00802246 0.0262368 0.0594729 0.9843
48110 0.00809683 0.0261012 0.0591828 0.984299
48120 0.00816746 0.0259805 0.0588906 0.984295
48130 0.00823386 0.0258768 0.0585965 0.984296
48140 0.0082956 0.0257914 0.0583005 0.984288
48150 0.00835245 0.0257256 0.0580029 0.984283
48160 0.00840443 0.0256803 0.057705 0.984279
48170 0.00845183 0.0256558 0.0574082 0.984277
48180 0.00849514 0.0256523 0.0571146 0.984275
48190 0.00853504 0.0256693 0.0568263 0.984274
48200 0.00857225 0.0257057 0.0565449 0.984269
48210 0.0086074 0.02576 0.0562717 0.984262
48220 0.00864099 0.0258303 0.0560073 0.984266
48230 0.00867319 0.0259144 0.0557518 0.984263
48240 0.00870391 0.02601 0.0555056 0.984257
48250 0.00873273 0.0261151 0.0552686 0.984253
48260 0.00875901 0.0262278 0.0550413 0.984248
48270 0.00878203 0.0263466 0.0548241 0.984248
48280 0.00880123 0.0264702 0.0546177 0.984248
48290 0.00881628 0.0265975 0.0544221 0.984236
48300 0.00882724 0.0267276 0.054237 0.984237
48310 0.00883452 0.0268596 0.0540616 0.98423
48320 0.00883879 0.0269927 0.0538943 0.984226
48330 0.00884082 0.027126 0.0537331 0.984222
48340 0.00884131 0.027259 0.0535764 0.984222
48350 0.00884078 0.0273912 0.0534226 0.984219
48360 0.00883952 0.0275224 0.0532711 0.984214
48370 0.0088376 0.0276528 0.0531218 0.984211
48380 0.00883493 0.0277831 0.052975 0.984211
48390 0.00883129 0.027914 0.0528317 0.984205
48400 0.00882638 0.0280462 0.0526925 0.984203
48410 0.00881983 0.0281805 0.0525579 0.984198
48420 0.00881121 0.0283173 0.0524279 0.984192
48430 0.00880015 0.0284565 0.0523023 0.984194
48440 0.00878632 0.0285977 0.0521805 0.984188
48450 0.00876962 0.0287403 0.0520619 0.984184
48460 0.00875019 0.0288831 0.0519463 0.984179
48470 0.00872843 0.029025 0.0518334 0.984176
48480 0.008705 0.0291648 0.0517231 0.984176
48490 0.00868062 0.0293013 0.0516155 0.984175
48500 0.00865601 0.0294334 0.0515103 0.984166
48510 0.00863168 0.0295604 0.0514074 0.984166
48520 0.00860786 0.0296817 0.0513063 0.984165
48530 0.00858447 0.0297968 0.0512069 0.98416
