# x y rho R
117 29 1.56574e-05 1
118 29 2.08131e-05 1
119 29 2.93792e-05 1
120 29 3.6556e-05 1
121 29 3.89945e-05 1
122 29 3.94452e-05 1
123 29 4.15463e-05 1
124 29 4.81068e-05 1
125 29 6.21101e-05 1
126 29 7.87275e-05 1
127 29 9.49231e-05 1
0 30 9.3806e-05 1
1 30 0.00010625 1
2 30 0.000112808 1
3 30 0.000119702 1
4 30 0.000131353 1
5 30 0.000154303 1
6 30 0.000190577 1
7 30 0.000242638 1
8 30 0.000291856 1
9 30 0.000297788 1
10 30 0.000275244 1
11 30 0.000294212 1
12 30 0.000363419 1
13 30 0.00044372 1
14 30 0.000438459 1
15 30 0.000369569 1
16 30 0.00032579 1
17 30 0.000324673 1
18 30 0.000311845 1
19 30 0.000273062 1
20 30 0.000214904 1
21 30 0.000165991 1
22 30 0.000131747 1
23 30 0.000113746 1
24 30 9.82558e-05 1
25 30 8.25969e-05 1
26 30 7.04221e-05 1
27 30 6.1835e-05 1
28 30 5.46155e-05 1
29 30 4.74351e-05 1
30 30 4.14791e-05 1
31 30 3.73549e-05 1
32 30 3.52989e-05 1
33 30 3.49924e-05 1
34 30 3.59228e-05 1
35 30 3.76464e-05 1
36 30 3.94973e-05 1
37 30 4.15442e-05 1
38 30 4.36811e-05 1
39 30 4.5638e-05 1
40 30 4.7014e-05 1
41 30 4.83753e-05 1
42 30 5.00682e-05 1
43 30 5.21741e-05 1
44 30 5.43404e-05 1
45 30 5.65555e-05 1
46 30 5.86573e-05 1
47 30 6.07278e-05 1
48 30 6.26724e-05 1
49 30 6.45692e-05 1
50 30 6.61838e-05 1
51 30 6.75326e-05 1
52 30 6.85792e-05 1
53 30 6.94413e-05 1
54 30 7.00334e-05 1
55 30 7.0411e-05 1
56 30 7.04811e-05 1
57 30 7.02493e-05 1
58 30 6.96616e-05 1
59 30 6.87619e-05 1
60 30 6.75016e-05 1
61 30 6.59122e-05 1
62 30 6.3951e-05 1
63 30 6.16625e-05 1
64 30 5.90393e-05 1
65 30 5.61607e-05 1
66 30 5.30575e-05 1
67 30 4.98327e-05 1
68 30 4.65498e-05 1
69 30 4.33683e-05 1
70 30 4.04425e-05 1
71 30 3.80279e-05 1
72 30 3.62777e-05 1
73 30 3.53697e-05 1
74 30 3.53707e-05 1
75 30 3.65322e-05 1
76 30 3.90176e-05 1
77 30 4.30117e-05 1
78 30 4.84937e-05 1
79 30 5.5699e-05 1
80 30 6.46871e-05 1
81 30 7.59563e-05 1
82 30 8.98946e-05 1
83 30 0.000106488 1
84 30 0.000124816 1
85 30 0.000144008 1
86 30 0.000162996 1
87 30 0.000180992 1
88 30 0.000197926 1
89 30 0.00021385 1
90 30 0.00022659 1
91 30 0.000234144 1
92 30 0.00023469 1
93 30 0.000225574 1
94 30 0.00020286 1
95 30 0.000168634 1
96 30 0.000136599 1
97 30 0.000110971 1
98 30 8.65728e-05 1
99 30 6.69087e-05 1
100 30 4.90821e-05 1
101 30 3.47755e-05 1
102 30 2.39276e-05 1
103 30 1.47613e-05 1
104 30 1.02629e-05 1
105 30 8.22768e-06 1
106 30 6.83425e-06 1
107 30 5.62681e-06 1
108 30 4.40917e-06 1
109 30 3.62399e-06 1
110 30 3.30292e-06 1
111 30 3.78422e-06 1
112 30 5.43203e-06 1
113 30 6.90783e-06 1
114 30 8.1468e-06 1
115 30 9.24616e-06 1
116 30 1.06113e-05 1
117 30 1.24563e-05 1
118 30 1.62667e-05 1
119 30 2.30799e-05 1
120 30 2.96211e-05 1
121 30 3.24914e-05 1
122 30 3.10796e-05 1
123 30 3.02009e-05 1
124 30 3.43179e-05 1
125 30 4.56254e-05 1
126 30 6.1777e-05 1
127 30 7.7845e-05 1
0 31 7.62284e-05 1
1 31 8.95645e-05 1
2 31 9.81032e-05 1
3 31 0.000104398 1
4 31 0.00011277 1
5 31 0.000133227 1
6 31 0.000169966 1
7 31 0.00021577 1
8 31 0.000276024 1
9 31 0.000318394 1
10 31 0.000309369 1
11 31 0.000311929 1
12 31 0.000371795 1
13 31 0.000462653 1
14 31 0.000490774 1
15 31 0.000429085 1
16 31 0.000365805 1
17 31 0.000352428 1
18 31 0.000342607 1
19 31 0.000305609 1
20 31 0.000242505 1
21 31 0.000177187 1
22 31 0.000129849 1
23 31 0.000101523 1
24 31 8.63882e-05 1
25 31 7.4785e-05 1
26 31 6.8483e-05 1
27 31 6.5721e-05 1
28 31 6.29193e-05 1
29 31 5.81887e-05 1
30 31 5.17129e-05 1
31 31 4.51485e-05 1
32 31 3.90739e-05 1
33 31 3.42199e-05 1
34 31 3.06495e-05 1
35 31 2.84752e-05 1
36 31 2.73559e-05 1
37 31 2.75097e-05 1
38 31 2.78984e-05 1
39 31 2.83137e-05 1
40 31 2.88192e-05 1
41 31 3.00127e-05 1
42 31 3.15015e-05 1
43 31 3.3325e-05 1
44 31 3.50531e-05 1
45 31 3.69942e-05 1
46 31 3.8762e-05 1
47 31 4.05844e-05 1
48 31 4.20966e-05 1
49 31 4.35127e-05 1
50 31 4.45445e-05 1
51 31 4.55137e-05 1
52 31 4.61264e-05 1
53 31 4.66161e-05 1
54 31 4.6712e-05 1
55 31 4.66433e-05 1
56 31 4.61563e-05 1
57 31 4.55197e-05 1
58 31 4.45177e-05 1
59 31 4.33879e-05 1
60 31 4.1929e-05 1
61 31 4.03953e-05 1
62 31 3.86218e-05 1
63 31 3.68798e-05 1
64 31 3.50326e-05 1
65 31 3.3375e-05 1
66 31 3.18123e-05 1
67 31 3.0659e-05 1
68 31 2.98508e-05 1
69 31 2.97375e-05 1
70 31 3.032e-05 1
71 31 3.20068e-05 1
72 31 3.48331e-05 1
73 31 3.90708e-05 1
74 31 4.4457e-05 1
75 31 5.09585e-05 1
76 31 5.82785e-05 1
77 31 6.6698e-05 1
78 31 7.60701e-05 1
79 31 8.6618e-05 1
80 31 9.82926e-05 1
81 31 0.000111423 1
82 31 0.000125803 1
83 31 0.000142044 1
84 31 0.000159531 1
85 31 0.000177677 1
86 31 0.00019431 1
87 31 0.000207062 1
88 31 0.000214411 1
89 31 0.000216443 1
90 31 0.000212707 1
91 31 0.000203875 1
92 31 0.000190569 1
93 31 0.000171747 1
94 31 0.000144267 1
95 31 0.000113757 1
96 31 9.02237e-05 1
97 31 7.10575e-05 1
98 31 5.35723e-05 1
99 31 4.02341e-05 1
100 31 2.81991e-05 1
101 31 2.00311e-05 1
102 31 1.30804e-05 1
103 31 7.92316e-06 1
104 31 6.02921e-06 1
105 31 4.94518e-06 1
106 31 4.24266e-06 1
107 31 3.89837e-06 1
108 31 3.44857e-06 1
109 31 3.04092e-06 1
110 31 2.86003e-06 1
111 31 3.23316e-06 1
112 31 4.55318e-06 1
113 31 5.99396e-06 1
114 31 7.57239e-06 1
115 31 8.65764e-06 1
116 31 9.32904e-06 1
117 31 1.03797e-05 1
118 31 1.36205e-05 1
119 31 1.82188e-05 1
120 31 2.38321e-05 1
121 31 2.73423e-05 1
122 31 2.63483e-05 1
123 31 2.34581e-05 1
124 31 2.50165e-05 1
125 31 3.2618e-05 1
126 31 4.60359e-05 1
127 31 6.08465e-05 1
0 32 5.92326e-05 1
1 32 7.15613e-05 1
2 32 8.19574e-05 1
3 32 8.87143e-05 1
4 32 9.58282e-05 1
5 32 0.000113301 1
6 32 0.000145154 1
7 32 0.000184171 1
8 32 0.000240889 1
9 32 0.000307525 1
10 32 0.00032964 1
11 32 0.000323104 1
12 32 0.000369114 1
13 32 0.000463806 1
14 32 0.000525236 1
15 32 0.000483246 1
16 32 0.000410022 1
17 32 0.00038153 1
18 32 0.000374488 1
19 32 0.00034466 1
20 32 0.000287155 1
21 32 0.000214609 1
22 32 0.000156604 1
23 32 0.000115397 1
24 32 9.26118e-05 1
25 32 7.5206e-05 1
26 32 6.2972e-05 1
27 32 5.68323e-05 1
28 32 5.45487e-05 1
29 32 5.41997e-05 1
30 32 5.41626e-05 1
31 32 5.26952e-05 1
32 32 4.92795e-05 1
33 32 4.48371e-05 1
34 32 3.9833e-05 1
35 32 3.52141e-05 1
36 32 3.15091e-05 1
37 32 2.83224e-05 1
38 32 2.50865e-05 1
39 32 2.24788e-05 1
40 32 2.07437e-05 1
41 32 2.00024e-05 1
42 32 1.98178e-05 1
43 32 2.01061e-05 1
44 32 2.07203e-05 1
45 32 2.15815e-05 1
46 32 2.2453e-05 1
47 32 2.33497e-05 1
48 32 2.41308e-05 1
49 32 2.48347e-05 1
50 32 2.53754e-05 1
51 32 2.58216e-05 1
52 32 2.60875e-05 1
53 32 2.62618e-05 1
54 32 2.62435e-05 1
55 32 2.61256e-05 1
56 32 2.5859e-05 1
57 32 2.55431e-05 1
58 32 2.51557e-05 1
59 32 2.48245e-05 1
60 32 2.45475e-05 1
61 32 2.44673e-05 1
62 32 2.46025e-05 1
63 32 2.51132e-05 1
64 32 2.60442e-05 1
65 32 2.75735e-05 1
66 32 2.97423e-05 1
67 32 3.26818e-05 1
68 32 3.63717e-05 1
69 32 4.08449e-05 1
70 32 4.60198e-05 1
71 32 5.19336e-05 1
72 32 5.86211e-05 1
73 32 6.62413e-05 1
74 32 7.47579e-05 1
75 32 8.40035e-05 1
76 32 9.35985e-05 1
77 32 0.00010325 1
78 32 0.000113079 1
79 32 0.000123341 1
80 32 0.000134161 1
81 32 0.000145957 1
82 32 0.000158868 1
83 32 0.000172504 1
84 32 0.000185796 1
85 32 0.000196583 1
86 32 0.000201875 1
87 32 0.000200171 1
88 32 0.000192266 1
89 32 0.000180477 1
90 32 0.000166546 1
91 32 0.000151884 1
92 32 0.000136188 1
93 32 0.000117644 1
94 32 9.44861e-05 1
95 32 7.27757e-05 1
96 32 5.72499e-05 1
97 32 4.34539e-05 1
98 32 3.23751e-05 1
99 32 2.3921e-05 1
100 32 1.65389e-05 1
101 32 1.20202e-05 1
102 32 7.43535e-06 1
103 32 4.69241e-06 1
104 32 3.83892e-06 1
105 32 3.35467e-06 1
106 32 3.09076e-06 1
107 32 3.17729e-06 1
108 32 3.08774e-06 1
109 32 2.85456e-06 1
110 32 2.85318e-06 1
111 32 3.07568e-06 1
112 32 3.83753e-06 1
113 32 5.11174e-06 1
114 32 6.82121e-06 1
115 32 8.13696e-06 1
116 32 8.72328e-06 1
117 32 9.343e-06 1
118 32 1.17154e-05 1
119 32 1.49716e-05 1
120 32 1.89034e-05 1
121 32 2.30457e-05 1
122 32 2.3705e-05 1
123 32 2.08666e-05 1
124 32 1.98354e-05 1
125 32 2.381e-05 1
126 32 3.32207e-05 1
127 32 4.58681e-05 1
0 33 4.44563e-05 1
1 33 5.54985e-05 1
2 33 6.62797e-05 1
3 33 7.45289e-05 1
4 33 8.24969e-05 1
5 33 9.61025e-05 1
6 33 0.000119839 1
7 33 0.000153399 1
8 33 0.000199573 1
9 33 0.000272322 1
10 33 0.00032717 1
11 33 0.000328978 1
12 33 0.000354076 1
13 33 0.000446337 1
14 33 0.000533304 1
15 33 0.000520958 1
16 33 0.00044672 1
17 33 0.00040349 1
18 33 0.000396742 1
19 33 0.000377379 1
20 33 0.000332315 1
21 33 0.000263592 1
22 33 0.000196442 1
23 33 0.000146317 1
24 33 0.000117773 1
25 33 9.87088e-05 1
26 33 8.14476e-05 1
27 33 6.82838e-05 1
28 33 5.71476e-05 1
29 33 4.99994e-05 1
30 33 4.73281e-05 1
31 33 4.76344e-05 1
32 33 4.87188e-05 1
33 33 4.95189e-05 1
34 33 4.94233e-05 1
35 33 4.85913e-05 1
36 33 4.62306e-05 1
37 33 4.21722e-05 1
38 33 3.75138e-05 1
39 33 3.31563e-05 1
40 33 2.96528e-05 1
41 33 2.69012e-05 1
42 33 2.48649e-05 1
43 33 2.3459e-05 1
44 33 2.25511e-05 1
45 33 2.18458e-05 1
46 33 2.13262e-05 1
47 33 2.0955e-05 1
48 33 2.0719e-05 1
49 33 2.05756e-05 1
50 33 2.05947e-05 1
51 33 2.07041e-05 1
52 33 2.09549e-05 1
53 33 2.12664e-05 1
54 33 2.17139e-05 1
55 33 2.22695e-05 1
56 33 2.30307e-05 1
57 33 2.40024e-05 1
58 33 2.52873e-05 1
59 33 2.68819e-05 1
60 33 2.88896e-05 1
61 33 3.13325e-05 1
62 33 3.43296e-05 1
63 33 3.79149e-05 1
64 33 4.21797e-05 1
65 33 4.71222e-05 1
66 33 5.27806e-05 1
67 33 5.90914e-05 1
68 33 6.60058e-05 1
69 33 7.33709e-05 1
70 33 8.10319e-05 1
71 33 8.87881e-05 1
72 33 9.6587e-05 1
73 33 0.000104492 1
74 33 0.000112792 1
75 33 0.000121544 1
76 33 0.000130651 1
77 33 0.000139738 1
78 33 0.000148525 1
79 33 0.00015703 1
80 33 0.00016531 1
81 33 0.000172619 1
82 33 0.000178203 1
83 33 0.000181169 1
84 33 0.000180882 1
85 33 0.000177275 1
86 33 0.000169639 1
87 33 0.000158172 1
88 33 0.000144495 1
89 33 0.000130114 1
90 33 0.000116512 1
91 33 0.000104737 1
92 33 9.35202e-05 1
93 33 7.86797e-05 1
94 33 6.02307e-05 1
95 33 4.55816e-05 1
96 33 3.57853e-05 1
97 33 2.65577e-05 1
98 33 1.99348e-05 1
99 33 1.44642e-05 1
100 33 1.03172e-05 1
101 33 7.64253e-06 1
102 33 4.44669e-06 1
103 33 2.97288e-06 1
104 33 2.62783e-06 1
105 33 2.71943e-06 1
106 33 2.86288e-06 1
107 33 3.12264e-06 1
108 33 3.19147e-06 1
109 33 2.95437e-06 1
110 33 2.9063e-06 1
111 33 3.19414e-06 1
112 33 3.34429e-06 1
113 33 4.34839e-06 1
114 33 5.86601e-06 1
115 33 7.39388e-06 1
116 33 8.20762e-06 1
117 33 9.0743e-06 1
118 33 1.04602e-05 1
119 33 1.25599e-05 1
120 33 1.53331e-05 1
121 33 1.90854e-05 1
122 33 2.19437e-05 1
123 33 2.08846e-05 1
124 33 1.82519e-05 1
125 33 1.87582e-05 1
126 33 2.4241e-05 1
127 33 3.3908e-05 1
0 34 3.29518e-05 1
1 34 4.25542e-05 1
2 34 5.31751e-05 1
3 34 6.30249e-05 1
4 34 7.24737e-05 1
5 34 8.19822e-05 1
6 34 9.83926e-05 1
7 34 0.000125455 1
8 34 0.000162347 1
9 34 0.000226487 1
10 34 0.000301831 1
11 34 0.000326294 1
12 34 0.000334574 1
13 34 0.000410888 1
14 34 0.00051493 1
15 34 0.000535807 1
16 34 0.000469362 1
17 34 0.000413336 1
18 34 0.000403907 1
19 34 0.000395534 1
20 34 0.000366632 1
21 34 0.000307447 1
22 34 0.000234579 1
23 34 0.00017939 1
24 34 0.000148008 1
25 34 0.000130766 1
26 34 0.000114038 1
27 34 9.91488e-05 1
28 34 8.40258e-05 1
29 34 7.04811e-05 1
30 34 6.09542e-05 1
31 34 5.58402e-05 1
32 34 5.29242e-05 1
33 34 5.19172e-05 1
34 34 5.25858e-05 1
35 34 5.3826e-05 1
36 34 5.43113e-05 1
37 34 5.37942e-05 1
38 34 5.25089e-05 1
39 34 5.09377e-05 1
40 34 4.9218e-05 1
41 34 4.73493e-05 1
42 34 4.54885e-05 1
43 34 4.37136e-05 1
44 34 4.1899e-05 1
45 34 4.01543e-05 1
46 34 3.86864e-05 1
47 34 3.74793e-05 1
48 34 3.6588e-05 1
49 34 3.60879e-05 1
50 34 3.59168e-05 1
51 34 3.60941e-05 1
52 34 3.65689e-05 1
53 34 3.73861e-05 1
54 34 3.85408e-05 1
55 34 4.01068e-05 1
56 34 4.20707e-05 1
57 34 4.44969e-05 1
58 34 4.73826e-05 1
59 34 5.0807e-05 1
60 34 5.47738e-05 1
61 34 5.93786e-05 1
62 34 6.45823e-05 1
63 34 7.04487e-05 1
64 34 7.68926e-05 1
65 34 8.3944e-05 1
66 34 9.1467e-05 1
67 34 9.94114e-05 1
68 34 0.000107533 1
69 34 0.000115712 1
70 34 0.00012366 1
71 34 0.000131282 1
72 34 0.000138309 1
73 34 0.000144828 1
74 34 0.000150875 1
75 34 0.000156877 1
76 34 0.000162597 1
77 34 0.000167472 1
78 34 0.000170449 1
79 34 0.000170921 1
80 34 0.000168836 1
81 34 0.000164942 1
82 34 0.000159273 1
83 34 0.000152134 1
84 34 0.000143499 1
85 34 0.000133291 1
86 34 0.00012151 1
87 34 0.000109311 1
88 34 9.82502e-05 1
89 34 8.8885e-05 1
90 34 8.07988e-05 1
91 34 7.36033e-05 1
92 34 6.50401e-05 1
93 34 5.24325e-05 1
94 34 3.81669e-05 1
95 34 2.88262e-05 1
96 34 2.23228e-05 1
97 34 1.6418e-05 1
98 34 1.2714e-05 1
99 34 9.13168e-06 1
100 34 6.84605e-06 1
101 34 4.94464e-06 1
102 34 2.88242e-06 1
103 34 2.14206e-06 1
104 34 2.12727e-06 1
105 34 2.54173e-06 1
106 34 3.0711e-06 1
107 34 3.40842e-06 1
108 34 3.49576e-06 1
109 34 3.2673e-06 1
110 34 3.04568e-06 1
111 34 3.25014e-06 1
112 34 3.19107e-06 1
113 34 3.72347e-06 1
114 34 4.96961e-06 1
115 34 6.35177e-06 1
116 34 7.57902e-06 1
117 34 8.91371e-06 1
118 34 9.88517e-06 1
119 34 1.08266e-05 1
120 34 1.27471e-05 1
121 34 1.58803e-05 1
122 34 1.9949e-05 1
123 34 2.19131e-05 1
124 34 1.92211e-05 1
125 34 1.68578e-05 1
126 34 1.88709e-05 1
127 34 2.52335e-05 1
0 35 2.48869e-05 1
1 35 3.29362e-05 1
2 35 4.34407e-05 1
3 35 5.44388e-05 1
4 35 6.43837e-05 1
5 35 7.13677e-05 1
6 35 8.23211e-05 1
7 35 0.000102872 1
8 35 0.000132962 1
9 35 0.000182851 1
10 35 0.000262257 1
11 35 0.000310712 1
12 35 0.000315742 1
13 35 0.00036603 1
14 35 0.000476601 1
15 35 0.000527409 1
16 35 0.000476407 1
17 35 0.000411226 1
18 35 0.000395196 1
19 35 0.00039661 1
20 35 0.000381801 1
21 35 0.000335486 1
22 35 0.000262675 1
23 35 0.000204828 1
24 35 0.000171673 1
25 35 0.000157277 1
26 35 0.000144676 1
27 35 0.0001319 1
28 35 0.000118343 1
29 35 0.000103868 1
30 35 9.20445e-05 1
31 35 8.49611e-05 1
32 35 7.99807e-05 1
33 35 7.59464e-05 1
34 35 7.24481e-05 1
35 35 6.91399e-05 1
36 35 6.59812e-05 1
37 35 6.34295e-05 1
38 35 6.21882e-05 1
39 35 6.24119e-05 1
40 35 6.35907e-05 1
41 35 6.52003e-05 1
42 35 6.68726e-05 1
43 35 6.79915e-05 1
44 35 6.84053e-05 1
45 35 6.84174e-05 1
46 35 6.81427e-05 1
47 35 6.7777e-05 1
48 35 6.75461e-05 1
49 35 6.74434e-05 1
50 35 6.76093e-05 1
51 35 6.80952e-05 1
52 35 6.89994e-05 1
53 35 7.03491e-05 1
54 35 7.22335e-05 1
55 35 7.46141e-05 1
56 35 7.75472e-05 1
57 35 8.10238e-05 1
58 35 8.5084e-05 1
59 35 8.97147e-05 1
60 35 9.49484e-05 1
61 35 0.00010073 1
62 35 0.000107074 1
63 35 0.000113899 1
64 35 0.000121192 1
65 35 0.000128784 1
66 35 0.000136573 1
67 35 0.000144301 1
68 35 0.000151756 1
69 35 0.000158561 1
70 35 0.000164408 1
71 35 0.000168876 1
72 35 0.000171711 1
73 35 0.000172555 1
74 35 0.000171384 1
75 35 0.000168371 1
76 35 0.00016423 1
77 35 0.000159289 1
78 35 0.000153391 1
79 35 0.000146165 1
80 35 0.000137542 1
81 35 0.000128032 1
82 35 0.000118572 1
83 35 0.000109273 1
84 35 0.000100385 1
85 35 9.1502e-05 1
86 35 8.24257e-05 1
87 35 7.40113e-05 1
88 35 6.70699e-05 1
89 35 6.16228e-05 1
90 35 5.72411e-05 1
91 35 5.29732e-05 1
92 35 4.59134e-05 1
93 35 3.46432e-05 1
94 35 2.40805e-05 1
95 35 1.83932e-05 1
96 35 1.41104e-05 1
97 35 1.05022e-05 1
98 35 8.1787e-06 1
99 35 5.78615e-06 1
100 35 4.76455e-06 1
101 35 3.39132e-06 1
102 35 2.22461e-06 1
103 35 1.94733e-06 1
104 35 2.09483e-06 1
105 35 2.49693e-06 1
106 35 3.19332e-06 1
107 35 3.72261e-06 1
108 35 3.858e-06 1
109 35 3.66968e-06 1
110 35 3.31644e-06 1
111 35 3.23479e-06 1
112 35 3.18284e-06 1
113 35 3.38034e-06 1
114 35 4.16508e-06 1
115 35 5.32242e-06 1
116 35 6.72028e-06 1
117 35 8.54685e-06 1
118 35 9.51157e-06 1
119 35 9.92613e-06 1
120 35 1.08352e-05 1
121 35 1.34992e-05 1
122 35 1.76616e-05 1
123 35 2.24067e-05 1
124 35 2.15221e-05 1
125 35 1.7343e-05 1
126 35 1.63753e-05 1
127 35 1.96242e-05 1
0 36 1.9976e-05 1
1 36 2.63462e-05 1
2 36 3.67023e-05 1
3 36 4.8155e-05 1
4 36 5.72209e-05 1
5 36 6.41106e-05 1
6 36 7.158e-05 1
7 36 8.70011e-05 1
8 36 0.000111623 1
9 36 0.000148928 1
10 36 0.000217617 1
11 36 0.000283651 1
12 36 0.000298819 1
13 36 0.000323621 1
14 36 0.00042382 1
15 36 0.000500644 1
16 36 0.000470269 1
17 36 0.000401261 1
18 36 0.000375915 1
19 36 0.00038295 1
20 36 0.00037707 1
21 36 0.000343477 1
22 36 0.000276591 1
23 36 0.000217024 1
24 36 0.000183095 1
25 36 0.000170461 1
26 36 0.000162693 1
27 36 0.00015407 1
28 36 0.000145247 1
29 36 0.000133838 1
30 36 0.000123093 1
31 36 0.000116853 1
32 36 0.000113302 1
33 36 0.00010998 1
34 36 0.000106044 1
35 36 0.000101324 1
36 36 9.586e-05 1
37 36 9.02961e-05 1
38 36 8.58696e-05 1
39 36 8.2876e-05 1
40 36 8.13884e-05 1
41 36 8.11358e-05 1
42 36 8.1783e-05 1
43 36 8.28155e-05 1
44 36 8.45312e-05 1
45 36 8.66249e-05 1
46 36 8.90235e-05 1
47 36 9.14749e-05 1
48 36 9.39814e-05 1
49 36 9.64348e-05 1
50 36 9.9056e-05 1
51 36 0.000101676 1
52 36 0.000104588 1
53 36 0.000107675 1
54 36 0.000111132 1
55 36 0.000114787 1
56 36 0.000118843 1
57 36 0.000123108 1
58 36 0.000127839 1
59 36 0.000132797 1
60 36 0.000138173 1
61 36 0.000143683 1
62 36 0.000149485 1
63 36 0.000155177 1
64 36 0.000160832 1
65 36 0.000165944 1
66 36 0.00017052 1
67 36 0.000173936 1
68 36 0.000176134 1
69 36 0.000176495 1
70 36 0.000175123 1
71 36 0.000171616 1
72 36 0.000166384 1
73 36 0.000159402 1
74 36 0.000151286 1
75 36 0.000142035 1
76 36 0.00013244 1
77 36 0.000122927 1
78 36 0.000114275 1
79 36 0.000105913 1
80 36 9.78249e-05 1
81 36 8.96083e-05 1
82 36 8.20459e-05 1
83 36 7.5286e-05 1
84 36 6.92982e-05 1
85 36 6.30252e-05 1
86 36 5.65756e-05 1
87 36 5.06661e-05 1
88 36 4.63961e-05 1
89 36 4.32732e-05 1
90 36 4.13276e-05 1
91 36 3.86445e-05 1
92 36 3.24428e-05 1
93 36 2.27095e-05 1
94 36 1.53585e-05 1
95 36 1.18928e-05 1
96 36 8.75867e-06 1
97 36 6.61662e-06 1
98 36 5.20126e-06 1
99 36 3.91194e-06 1
100 36 3.64862e-06 1
101 36 2.69409e-06 1
102 36 2.04527e-06 1
103 36 2.05701e-06 1
104 36 2.19376e-06 1
105 36 2.4566e-06 1
106 36 3.11266e-06 1
107 36 3.83228e-06 1
108 36 4.15362e-06 1
109 36 4.08114e-06 1
110 36 3.69584e-06 1
111 36 3.27705e-06 1
112 36 3.19198e-06 1
113 36 3.23533e-06 1
114 36 3.59001e-06 1
115 36 4.40157e-06 1
116 36 5.84329e-06 1
117 36 7.80706e-06 1
118 36 9.04242e-06 1
119 36 9.45832e-06 1
120 36 9.81701e-06 1
121 36 1.1555e-05 1
122 36 1.56292e-05 1
123 36 2.15105e-05 1
124 36 2.38341e-05 1
125 36 1.94573e-05 1
126 36 1.60082e-05 1
127 36 1.64919e-05 1
0 37 1.7406e-05 1
1 37 2.24956e-05 1
2 37 3.19052e-05 1
3 37 4.29346e-05 1
4 37 5.13109e-05 1
5 37 5.88892e-05 1
6 37 6.54447e-05 1
7 37 7.74152e-05 1
8 37 9.73541e-05 1
9 37 0.000125069 1
10 37 0.000177369 1
11 37 0.000249662 1
12 37 0.000281224 1
13 37 0.000291617 1
14 37 0.000367425 1
15 37 0.000461126 1
16 37 0.000453658 1
17 37 0.000387378 1
18 37 0.00035262 1
19 37 0.000360002 1
20 37 0.000359335 1
21 37 0.000335868 1
22 37 0.000277712 1
23 37 0.000216184 1
24 37 0.000180183 1
25 37 0.000167545 1
26 37 0.000163853 1
27 37 0.000159918 1
28 37 0.000156566 1
29 37 0.000150016 1
30 37 0.000141917 1
31 37 0.000137535 1
32 37 0.000136924 1
33 37 0.000135993 1
34 37 0.000134128 1
35 37 0.000130663 1
36 37 0.000126077 1
37 37 0.000121575 1
38 37 0.000118172 1
39 37 0.000115267 1
40 37 0.000112804 1
41 37 0.00011035 1
42 37 0.000108037 1
43 37 0.000105919 1
44 37 0.000104599 1
45 37 0.000103763 1
46 37 0.000103829 1
47 37 0.000104529 1
48 37 0.000106113 1
49 37 0.000108244 1
50 37 0.000111027 1
51 37 0.000114281 1
52 37 0.000118129 1
53 37 0.000122101 1
54 37 0.000126306 1
55 37 0.000130415 1
56 37 0.000134648 1
57 37 0.000138781 1
58 37 0.000142969 1
59 37 0.000146907 1
60 37 0.000150739 1
61 37 0.000154138 1
62 37 0.000157202 1
63 37 0.000159569 1
64 37 0.000161328 1
65 37 0.00016208 1
66 37 0.000161865 1
67 37 0.00016029 1
68 37 0.000157414 1
69 37 0.000152944 1
70 37 0.000147081 1
71 37 0.000139787 1
72 37 0.000131563 1
73 37 0.00012256 1
74 37 0.000113431 1
75 37 0.000104372 1
76 37 9.57141e-05 1
77 37 8.7446e-05 1
78 37 8.01741e-05 1
79 37 7.39959e-05 1
80 37 6.85742e-05 1
81 37 6.32632e-05 1
82 37 5.78836e-05 1
83 37 5.25558e-05 1
84 37 4.76244e-05 1
85 37 4.26515e-05 1
86 37 3.80521e-05 1
87 37 3.43686e-05 1
88 37 3.22252e-05 1
89 37 3.09887e-05 1
90 37 3.05871e-05 1
91 37 2.87255e-05 1
92 37 2.29833e-05 1
93 37 1.4692e-05 1
94 37 9.60025e-06 1
95 37 7.40554e-06 1
96 37 5.42724e-06 1
97 37 4.37843e-06 1
98 37 3.41268e-06 1
99 37 2.91409e-06 1
100 37 3.10487e-06 1
101 37 2.4527e-06 1
102 37 2.12461e-06 1
103 37 2.25053e-06 1
104 37 2.29962e-06 1
105 37 2.40304e-06 1
106 37 2.88265e-06 1
107 37 3.65639e-06 1
108 37 4.31105e-06 1
109 37 4.45409e-06 1
110 37 4.11995e-06 1
111 37 3.40194e-06 1
112 37 3.25276e-06 1
113 37 3.16766e-06 1
114 37 3.22003e-06 1
115 37 3.71336e-06 1
116 37 5.03457e-06 1
117 37 6.84926e-06 1
118 37 8.32088e-06 1
119 37 9.04146e-06 1
120 37 9.40764e-06 1
121 37 1.02866e-05 1
122 37 1.37447e-05 1
123 37 1.9764e-05 1
124 37 2.48337e-05 1
125 37 2.24799e-05 1
126 37 1.70898e-05 1
127 37 1.53281e-05 1
0 38 1.65417e-05 1
1 38 2.06852e-05 1
2 38 2.82138e-05 1
3 38 3.80322e-05 1
4 38 4.66512e-05 1
5 38 5.47711e-05 1
6 38 6.2532e-05 1
7 38 7.23464e-05 1
8 38 8.85786e-05 1
9 38 0.000109146 1
10 38 0.000146532 1
11 38 0.000213936 1
12 38 0.000262498 1
13 38 0.000270551 1
14 38 0.000317712 1
15 38 0.000414631 1
16 38 0.000431033 1
