# R rho
1 1.75625e-05
1 1.61081e-05
1 1.4658e-05
1 1.57016e-05
1 2.51125e-05
1 4.23502e-05
1 5.80447e-05
1 6.72498e-05
1 8.06104e-05
1 0.000104437
1 0.000134651
1 0.000169036
1 0.000178189
1 0.000137433
1 0.000101269
1 0.0001153
1 0.000140401
1 0.000128979
1 0.000126575
1 0.000169991
1 0.000209677
1 0.000227939
1 0.000235671
1 0.000229238
1 0.00018433
1 0.000131731
1 8.39612e-05
1 4.82499e-05
1 2.74906e-05
1 1.50493e-05
1 7.87864e-06
1 4.29507e-06
1 2.88119e-06
1 2.39866e-06
1 2.30546e-06
1 2.40485e-06
1 2.58084e-06
1 2.61463e-06
1 2.6907e-06
1 2.9894e-06
1 3.51998e-06
1 3.95777e-06
1 4.16368e-06
1 4.1931e-06
1 4.2185e-06
1 4.21999e-06
1 4.25434e-06
1 4.27556e-06
1 4.31504e-06
1 4.29154e-06
1 4.26171e-06
1 4.20239e-06
1 4.16236e-06
1 4.08429e-06
1 4.04705e-06
0.999999 3.91368e-06
0.999999 3.68139e-06
0.999998 3.4295e-06
0.999997 3.16676e-06
0.999996 2.88214e-06
0.999996 2.57847e-06
0.999995 2.27221e-06
0.999995 1.96313e-06
0.999994 1.65011e-06
0.999994 1.33707e-06
0.999994 1.02429e-06
0.999999 1.41662e-06
1 1.7044e-06
1 1.80323e-06
1 1.71563e-06
1 1.47653e-06
1 1.2133e-06
1 1.04173e-06
1 1.44232e-06
1 2.0388e-06
1 2.81039e-06
1 3.44075e-06
1 3.64425e-06
1 3.44474e-06
1 3.40098e-06
1 3.76741e-06
1 4.7795e-06
1 6.27328e-06
1 7.01916e-06
1 5.08807e-06
1 1.44265e-06
1 2.13479e-06
1 3.81668e-06
1 3.75022e-06
1 3.08081e-06
1 2.52328e-06
1 2.26201e-06
1 2.17332e-06
1 1.94889e-06
1 1.77244e-06
1 1.95374e-06
1 2.03716e-06
1 1.91983e-06
1 1.91869e-06
1 2.18084e-06
1 2.41248e-06
1 2.75403e-06
1 3.35754e-06
1 3.84507e-06
1 3.81194e-06
1 3.52339e-06
1 3.61375e-06
1 3.86719e-06
1 3.87238e-06
1 4.07741e-06
1 4.4291e-06
1 4.90193e-06
1 5.84309e-06
1 7.72063e-06
1 1.0199e-05
1 1.19704e-05
1 1.26424e-05
1 1.368e-05
1 1.68489e-05
1 1.65112e-05
1 1.50873e-05
1 1.43856e-05
1 1.75411e-05
1 2.85879e-05
1 4.56582e-05
1 5.87128e-05
1 6.94606e-05
1 8.56215e-05
1 0.000112584
1 0.000144325
1 0.000173732
1 0.000163348
1 0.000111773
1 8.91356e-05
1 0.000115914
1 0.00013865
1 0.000124473
1 0.000132254
1 0.000177777
1 0.000211508
1 0.000228159
1 0.000238629
1 0.000226047
1 0.000176293
1 0.000124413
1 7.78444e-05
1 4.59882e-05
1 2.74257e-05
1 1.60864e-05
1 9.49744e-06
1 6.47423e-06
1 5.32397e-06
1 5.05424e-06
1 5.08512e-06
1 5.38768e-06
1 5.8899e-06
1 6.23528e-06
1 6.44277e-06
1 6.86087e-06
1 7.62745e-06
1 8.54404e-06
1 9.16416e-06
1 9.42713e-06
1 9.55108e-06
1 9.61155e-06
1 9.67721e-06
1 9.71906e-06
1 9.78411e-06
1 9.79879e-06
1 9.76869e-06
1 9.66447e-06
1 9.51052e-06
1 9.33152e-06
1 9.1314e-06
1 8.93906e-06
1 8.56929e-06
0.999999 8.0896e-06
0.999999 7.55852e-06
0.999999 7.01787e-06
0.999999 6.42191e-06
0.999999 5.8039e-06
0.999999 5.14926e-06
0.999998 4.49971e-06
0.999998 3.82305e-06
0.999998 3.15821e-06
0.999998 2.48365e-06
0.999999 1.85513e-06
0.999999 1.3013e-06
1 1.08462e-06
1 1.17034e-06
1 1.14905e-06
1 1.02011e-06
1 1.40641e-06
1 2.0739e-06
1 2.71876e-06
1 3.21112e-06
1 3.35722e-06
1 3.27026e-06
1 3.36441e-06
1 3.87254e-06
1 4.89878e-06
1 6.57296e-06
1 7.64916e-06
1 6.17699e-06
1 1.9353e-06
1 1.96673e-06
1 3.63103e-06
1 3.65743e-06
1 3.04261e-06
1 2.65096e-06
1 2.40655e-06
1 2.17077e-06
1 1.88148e-06
1 1.68748e-06
1 1.95308e-06
1 2.1115e-06
1 1.98441e-06
1 2.02052e-06
1 2.23794e-06
1 2.4533e-06
1 2.93536e-06
1 3.53518e-06
1 3.88166e-06
1 3.79975e-06
1 3.75186e-06
1 3.96847e-06
1 4.19279e-06
1 4.11079e-06
1 4.36858e-06
1 4.8045e-06
1 5.30734e-06
1 6.38961e-06
1 8.36239e-06
1 1.05783e-05
1 1.16872e-05
1 1.19211e-05
1 1.39555e-05
1 1.69885e-05
1 1.53709e-05
1 1.42742e-05
1 1.47072e-05
1 2.00461e-05
1 3.22482e-05
1 4.77511e-05
1 5.9257e-05
1 7.27298e-05
1 9.24234e-05
1 0.000121714
1 0.000154745
1 0.000172239
1 0.000140277
1 8.84877e-05
1 8.34142e-05
1 0.000119403
1 0.000137277
1 0.000122211
1 0.000140812
1 0.000184831
1 0.000213286
1 0.000231419
1 0.000243793
1 0.000221832
1 0.000169091
1 0.00011768
1 7.34328e-05
1 4.58361e-05
1 2.93958e-05
1 1.9094e-05
1 1.33225e-05
1 1.0939e-05
1 1.02132e-05
1 1.0266e-05
1 1.06502e-05
1 1.13061e-05
1 1.22419e-05
1 1.3197e-05
1 1.38068e-05
1 1.44905e-05
1 1.54672e-05
1 1.68332e-05
1 1.81357e-05
1 1.89623e-05
1 1.94143e-05
1 1.96598e-05
1 1.98225e-05
1 1.99367e-05
1 2.00132e-05
1 2.00584e-05
1 1.99714e-05
1 1.98142e-05
1 1.95154e-05
1 1.91772e-05
1 1.87446e-05
1 1.83047e-05
1 1.77413e-05
1 1.69597e-05
1 1.59974e-05
1 1.49952e-05
1 1.39258e-05
1 1.28238e-05
1 1.16403e-05
1 1.04297e-05
1 9.16544e-06
1 7.89285e-06
1 6.60247e-06
1 5.36979e-06
1 4.21137e-06
1 3.18777e-06
1 2.30124e-06
1 1.5929e-06
1 1.09168e-06
1 1.2107e-06
1 1.83817e-06
1 2.33585e-06
1 2.76645e-06
1 2.99421e-06
1 3.1303e-06
1 3.41344e-06
1 4.13081e-06
1 5.23389e-06
1 6.97289e-06
1 8.23629e-06
1 7.22693e-06
1 2.71039e-06
1 1.73828e-06
1 3.29207e-06
1 3.58305e-06
1 3.05319e-06
1 2.78832e-06
1 2.48277e-06
1 2.12392e-06
1 1.81954e-06
1 1.65462e-06
1 1.90397e-06
1 2.1316e-06
1 2.13099e-06
1 2.13068e-06
1 2.26148e-06
1 2.61188e-06
1 3.17123e-06
1 3.63213e-06
1 3.87398e-06
1 3.85962e-06
1 4.08794e-06
1 4.40235e-06
1 4.53156e-06
1 4.34943e-06
1 4.7338e-06
1 5.23862e-06
1 5.85305e-06
1 7.02929e-06
1 8.91797e-06
1 1.06792e-05
1 1.11111e-05
1 1.14753e-05
1 1.45671e-05
1 1.65358e-05
1 1.43181e-05
1 1.37776e-05
1 1.57667e-05
1 2.3069e-05
1 3.56184e-05
1 4.87074e-05
1 6.05895e-05
1 7.70215e-05
1 0.000101136
1 0.000131895
1 0.000163893
1 0.000162076
1 0.000112068
1 7.12992e-05
1 8.41069e-05
1 0.000124809
1 0.000136196
1 0.000123323
1 0.000151739
1 0.000191259
1 0.000216541
1 0.000238389
1 0.000250279
1 0.000218179
1 0.000164085
1 0.000112496
1 7.14715e-05
1 4.83447e-05
1 3.44419e-05
1 2.55027e-05
1 2.08421e-05
1 1.91844e-05
1 1.90727e-05
1 1.96248e-05
1 2.04905e-05
1 2.17388e-05
1 2.32978e-05
1 2.50758e-05
1 2.65286e-05
1 2.77305e-05
1 2.91165e-05
1 3.08436e-05
1 3.28206e-05
1 3.45081e-05
1 3.55489e-05
1 3.6175e-05
1 3.65306e-05
1 3.67592e-05
1 3.68628e-05
1 3.69479e-05
1 3.69053e-05
1 3.67148e-05
1 3.63039e-05
1 3.56944e-05
1 3.49733e-05
1 3.41551e-05
1 3.32751e-05
1 3.21837e-05
1 3.0781e-05
1 2.91432e-05
1 2.73928e-05
1 2.55369e-05
1 2.35979e-05
1 2.15503e-05
1 1.94195e-05
1 1.72063e-05
1 1.49598e-05
1 1.26924e-05
1 1.04567e-05
1 8.28929e-06
1 6.26356e-06
1 4.48645e-06
1 3.06231e-06
1 2.01341e-06
1 1.32429e-06
1 1.44138e-06
1 1.9618e-06
1 2.48555e-06
1 2.90125e-06
1 3.20369e-06
1 3.59363e-06
1 4.41759e-06
1 5.58444e-06
1 7.35138e-06
1 8.89537e-06
1 8.48663e-06
1 3.80746e-06
1 1.4766e-06
1 2.8747e-06
1 3.52066e-06
1 3.12321e-06
1 2.87278e-06
1 2.47359e-06
1 2.05456e-06
1 1.74248e-06
1 1.67604e-06
1 1.84834e-06
1 2.14341e-06
1 2.2864e-06
1 2.23548e-06
1 2.3741e-06
1 2.84447e-06
1 3.39392e-06
1 3.66131e-06
1 3.85442e-06
1 4.03186e-06
1 4.54284e-06
1 4.88636e-06
1 4.82422e-06
1 4.68172e-06
1 5.13222e-06
1 5.77196e-06
1 6.53964e-06
1 7.72033e-06
1 9.31843e-06
1 1.04139e-05
1 1.04212e-05
1 1.15772e-05
1 1.50345e-05
1 1.5512e-05
1 1.33597e-05
1 1.38614e-05
1 1.7515e-05
1 2.63375e-05
1 3.82645e-05
1 4.91688e-05
1 6.32039e-05
1 8.27955e-05
1 0.000111254
1 0.000143248
1 0.000168522
1 0.000142294
1 8.43023e-05
1 6.21846e-05
1 9.03489e-05
1 0.000131574
1 0.000135877
1 0.000129099
1 0.000163657
1 0.000197914
1 0.000223759
1 0.000250298
1 0.000257285
1 0.000216564
1 0.0001619
1 0.000110367
1 7.35687e-05
1 5.49382e-05
1 4.39014e-05
1 3.67553e-05
1 3.34016e-05
1 3.27384e-05
1 3.33944e-05
1 3.46863e-05
1 3.63817e-05
1 3.84223e-05
1 4.0713e-05
1 4.33041e-05
1 4.5871e-05
1 4.79134e-05
1 4.99183e-05
1 5.20436e-05
1 5.43505e-05
1 5.69013e-05
1 5.89204e-05
1 6.02275e-05
1 6.09923e-05
1 6.14307e-05
1 6.16394e-05
1 6.16595e-05
1 6.15774e-05
1 6.12556e-05
1 6.08081e-05
1 6.00216e-05
1 5.90359e-05
1 5.77817e-05
1 5.643e-05
1 5.4861e-05
1 5.30562e-05
1 5.07953e-05
1 4.82869e-05
1 4.55284e-05
1 4.26483e-05
1 3.95489e-05
1 3.63357e-05
1 3.29264e-05
1 2.94318e-05
1 2.57979e-05
1 2.21298e-05
1 1.84083e-05
1 1.48329e-05
1 1.15034e-05
1 8.61737e-06
1 6.24348e-06
1 4.48395e-06
1 3.24721e-06
1 2.37723e-06
1 1.67245e-06
1 1.11561e-06
1 1.46582e-06
1 1.98927e-06
1 2.49665e-06
1 3.01212e-06
1 3.45936e-06
1 3.98997e-06
1 4.90251e-06
1 6.08862e-06
1 7.77043e-06
1 9.67436e-06
1 9.91986e-06
1 5.21565e-06
1 1.33382e-06
1 2.41751e-06
1 3.44776e-06
1 3.20688e-06
1 2.85857e-06
1 2.39492e-06
1 1.97178e-06
1 1.71082e-06
1 1.71233e-06
1 1.79053e-06
1 2.18586e-06
1 2.42895e-06
1 2.37573e-06
1 2.59648e-06
1 3.12776e-06
1 3.55331e-06
1 3.62748e-06
1 3.87512e-06
1 4.37914e-06
1 5.04699e-06
1 5.37315e-06
1 5.12947e-06
1 5.08029e-06
1 5.62111e-06
1 6.39831e-06
1 7.31088e-06
1 8.432e-06
1 9.46866e-06
1 9.79269e-06
1 9.97767e-06
1 1.21764e-05
1 1.48724e-05
1 1.42202e-05
1 1.26615e-05
1 1.46281e-05
1 1.98735e-05
1 2.94706e-05
1 3.99565e-05
1 5.04043e-05
1 6.7012e-05
1 9.06507e-05
1 0.000122395
1 0.000155212
1 0.000164298
1 0.00011531
1 6.31419e-05
1 6.13597e-05
1 0.000101133
1 0.000139915
1 0.000137269
1 0.000140029
1 0.000176227
1 0.000206882
1 0.000237084
1 0.000266984
1 0.000264936
1 0.000218973
1 0.000164154
1 0.000113086
1 8.10735e-05
1 6.61208e-05
1 5.84649e-05
1 5.42217e-05
1 5.25305e-05
1 5.288e-05
1 5.43739e-05
1 5.64046e-05
1 5.8865e-05
1 6.17951e-05
1 6.49306e-05
1 6.82573e-05
1 7.18154e-05
1 7.49133e-05
1 7.75952e-05
1 8.03707e-05
1 8.29107e-05
1 8.55626e-05
1 8.8273e-05
1 9.03632e-05
1 9.17937e-05
1 9.25623e-05
1 9.30212e-05
1 9.31335e-05
1 9.31695e-05
1 9.29389e-05
1 9.24686e-05
1 9.16759e-05
1 9.05484e-05
1 8.91131e-05
1 8.74412e-05
1 8.55335e-05
1 8.33751e-05
1 8.08005e-05
1 7.77206e-05
1 7.41928e-05
1 7.03512e-05
1 6.62222e-05
1 6.1829e-05
1 5.71475e-05
1 5.21805e-05
1 4.69015e-05
1 4.13523e-05
1 3.56653e-05
1 3.00303e-05
1 2.46749e-05
1 1.98235e-05
1 1.56881e-05
1 1.23536e-05
1 9.72568e-06
1 7.60699e-06
1 5.88475e-06
1 4.45327e-06
1 3.22831e-06
1 2.38459e-06
1 1.99132e-06
1 2.05982e-06
1 2.46248e-06
1 2.90437e-06
1 3.30643e-06
1 3.80053e-06
1 4.22515e-06
1 4.67135e-06
1 5.46007e-06
1 6.67933e-06
1 8.55202e-06
1 1.08735e-05
1 1.14962e-05
1 6.90151e-06
1 1.49949e-06
1 1.96004e-06
1 3.31081e-06
1 3.21623e-06
1 2.73931e-06
1 2.27191e-06
1 1.89491e-06
1 1.68585e-06
1 1.74374e-06
1 1.8586e-06
1 2.19994e-06
1 2.48547e-06
1 2.6635e-06
1 2.92563e-06
1 3.36824e-06
1 3.59874e-06
1 3.61694e-06
1 3.98799e-06
1 4.86948e-06
1 5.5978e-06
1 5.81412e-06
1 5.45675e-06
1 5.61276e-06
1 6.17419e-06
1 7.14012e-06
1 8.08584e-06
1 9.08455e-06
1 9.29556e-06
1 9.06837e-06
1 1.00827e-05
1 1.28896e-05
1 1.39776e-05
1 1.28789e-05
1 1.2365e-05
1 1.60531e-05
1 2.26626e-05
1 3.20074e-05
1 4.12582e-05
1 5.32964e-05
1 7.21007e-05
1 0.000100827
1 0.000134603
1 0.000164813
1 0.000148965
1 8.68157e-05
1 5.21952e-05
1 6.85065e-05
1 0.000116027
1 0.000149647
1 0.000142643
1 0.000155853
1 0.000189791
1 0.000220775
1 0.000258459
1 0.000288237
1 0.000274682
1 0.000225899
1 0.000171112
1 0.000122262
1 9.53668e-05
1 8.31695e-05
1 7.81678e-05
1 7.74333e-05
1 7.79097e-05
1 7.93883e-05
1 8.1298e-05
1 8.40387e-05
1 8.71079e-05
1 9.07415e-05
1 9.42935e-05
1 9.80019e-05
1 0.000101848
1 0.000105722
1 0.000108947
1 0.000112021
1 0.000114927
1 0.000117523
1 0.00012021
1 0.000122845
1 0.000124774
1 0.00012617
1 0.000126832
1 0.000127192
1 0.000127064
1 0.000126945
1 0.000126478
1 0.000125942
1 0.000124959
1 0.000123674
1 0.000121915
1 0.00011996
1 0.000117651
1 0.000115117
1 0.000112038
1 0.000108462
1 0.000104234
1 9.96024e-05
1 9.44509e-05
1 8.89017e-05
1 8.27706e-05
1 7.6204e-05
1 6.91315e-05
1 6.17782e-05
1 5.41928e-05
1 4.67183e-05
1 3.95584e-05
1 3.30778e-05
1 2.73384e-05
1 2.24209e-05
1 1.82523e-05
1 1.47682e-05
1 1.1711e-05
1 9.2459e-06
1 7.33689e-06
1 6.09532e-06
1 5.50477e-06
1 5.42723e-06
1 5.43998e-06
1 5.44626e-06
1 5.62743e-06
1 5.82567e-06
1 6.04497e-06
1 6.68738e-06
1 7.98872e-06
1 9.893e-06
1 1.21738e-05
1 1.30347e-05
1 9.09679e-06
1 2.25277e-06
1 1.53761e-06
1 3.01623e-06
1 3.09383e-06
1 2.54734e-06
1 2.12658e-06
1 1.80024e-06
1 1.70592e-06
1 1.8161e-06
1 1.9598e-06
1 2.17283e-06
1 2.64172e-06
1 3.03795e-06
1 3.27724e-06
1 3.53293e-06
1 3.56597e-06
1 3.65864e-06
1 4.25909e-06
1 5.46303e-06
1 6.12526e-06
1 6.1927e-06
1 5.91417e-06
1 6.19459e-06
1 6.88788e-06
1 7.87029e-06
1 8.81496e-06
1 9.49033e-06
1 8.8411e-06
1 8.65713e-06
1 1.07357e-05
1 1.31781e-05
1 1.26286e-05
1 1.16584e-05
1 1.26723e-05
1 1.78769e-05
1 2.56078e-05
1 3.38565e-05
1 4.3188e-05
1 5.81371e-05
1 7.92926e-05
1 0.000112631
1 0.000148342
1 0.000166677
1 0.000123818
1 6.45184e-05
1 5.20658e-05
1 8.30468e-05
1 0.000135284
1 0.000161119
1 0.000154182
1 0.000175374
1 0.000206683
1 0.000242899
1 0.000287879
1 0.000312232
1 0.000287474
1 0.000237469
1 0.000183012
1 0.000138767
1 0.000115953
1 0.000104874
1 0.000101487
1 0.000103857
1 0.000107238
1 0.000109861
1 0.000111637
1 0.000114169
1 0.000116958
1 0.000120484
1 0.000124014
1 0.000127644
1 0.000131028
1 0.000134671
1 0.000137913
1 0.000140946
1 0.00014369
1 0.000146056
1 0.000147746
1 0.000150011
1 0.000151857
1 0.000153475
1 0.000154386
1 0.000155085
1 0.000155262
1 0.00015538
1 0.000155204
1 0.000154944
1 0.000154401
1 0.000153775
1 0.000152695
1 0.000151414
1 0.0001497
1 0.000147827
1 0.00014549
1 0.000142799
1 0.000139348
1 0.000135272
1 0.00013035
1 0.00012478
1 0.00011837
1 0.00011128
1 0.000103329
1 9.47656e-05
1 8.5619e-05
1 7.63494e-05
1 6.71632e-05
1 5.84415e-05
1 5.02918e-05
1 4.29384e-05
1 3.62999e-05
1 3.02712e-05
1 2.49629e-05
1 2.04231e-05
1 1.67906e-05
1 1.42669e-05
1 1.28335e-05
1 1.20398e-05
1 1.13429e-05
1 1.04943e-05
1 9.76806e-06
1 9.20953e-06
1 8.83256e-06
1 9.05314e-06
1 1.01548e-05
1 1.18396e-05
1 1.38801e-05
1 1.50097e-05
1 1.2001e-05
1 3.8561e-06
1 1.20608e-06
1 2.51625e-06
1 2.83296e-06
1 2.3168e-06
1 1.94892e-06
1 1.70792e-06
1 1.76952e-06
1 1.88349e-06
1 2.07702e-06
1 2.23797e-06
1 2.84292e-06
1 3.42697e-06
1 3.63125e-06
1 3.55581e-06
1 3.51238e-06
1 3.82993e-06
1 4.7115e-06
1 6.02746e-06
1 6.65244e-06
1 6.5485e-06
1 6.47086e-06
1 6.9145e-06
1 7.65416e-06
1 8.56371e-06
1 9.39521e-06
1 9.42535e-06
1 8.42236e-06
1 8.90252e-06
1 1.15301e-05
1 1.27618e-05
1 1.12142e-05
1 1.06378e-05
1 1.34541e-05
1 2.00011e-05
1 2.82302e-05
1 3.56682e-05
1 4.68893e-05
1 6.46911e-05
1 8.97888e-05
1 0.000125826
1 0.000161469
1 0.000155862
1 9.51915e-05
1 5.37036e-05
1 6.20607e-05
1 0.000105298
1 0.000158848
1 0.000174963
1 0.00017316
1 0.000198177
1 0.000229338
1 0.000274702
1 0.00032345
1 0.00033745
1 0.000303556
1 0.000251273
1 0.000197467
1 0.000160176
1 0.000140986
1 0.000129395
1 0.000125989
1 0.000128533
1 0.000134079
1 0.000137947
1 0.000139537
1 0.000140903
1 0.000142626
1 0.000144776
1 0.000146928
1 0.000149279
1 0.00015136
1 0.000153531
1 0.000155675
1 0.000157652
1 0.0001596
1 0.000161486
1 0.000162466
1 0.000163183
1 0.000164303
1 0.000165328
1 0.000166119
1 0.000166595
1 0.000166876
1 0.000166942
1 0.000167044
1 0.000167218
1 0.000167367
1 0.000167464
1 0.000167507
1 0.000167353
1 0.000167049
1 0.000166486
1 0.00016576
1 0.000164687
1 0.000163221
1 0.000161074
1 0.00015822
1 0.00015444
1 0.000149789
1 0.000144073
1 0.000137356
1 0.000129503
1 0.000120714
1 0.000111021
1 0.000100775
1 9.02083e-05
1 7.98198e-05
1 6.98307e-05
1 6.0515e-05
1 5.20994e-05
1 4.46795e-05
1 3.83159e-05
1 3.32209e-05
1 2.94891e-05
1 2.68173e-05
1 2.4537e-05
1 2.23561e-05
1 1.98861e-05
1 1.76606e-05
1 1.57569e-05
1 1.43022e-05
1 1.35272e-05
1 1.38566e-05
1 1.4845e-05
1 1.64609e-05
1 1.7813e-05
1 1.5836e-05
1 6.64345e-06
1 1.15371e-06
1 1.8916e-06
1 2.47559e-06
1 2.08478e-06
1 1.74224e-06
1 1.66697e-06
1 1.82725e-06
1 1.93225e-06
1 2.17328e-06
1 2.47467e-06
1 3.10172e-06
1 3.72562e-06
1 3.84723e-06
1 3.53215e-06
1 3.53111e-06
1 4.15648e-06
1 5.28712e-06
1 6.55097e-06
1 7.10772e-06
1 6.98356e-06
1 7.15119e-06
1 7.71288e-06
1 8.41952e-06
1 9.17974e-06
1 9.61002e-06
1 8.95606e-06
1 8.48365e-06
1 9.80328e-06
1 1.19112e-05
1 1.17412e-05
1 9.99756e-06
1 1.00482e-05
1 1.45872e-05
1 2.22452e-05
1 3.04204e-05
1 3.86531e-05
1 5.29625e-05
1 7.35249e-05
1 0.000103906
1 0.000141158
1 0.000168075
1 0.000132755
1 7.22148e-05
1 5.57698e-05
1 8.12426e-05
1 0.000135088
1 0.00018568
1 0.000193291
1 0.000198131
1 0.000223977
1 0.000260331
1 0.00031538
1 0.000360649
1 0.000360427
1 0.000319366
1 0.000264192
1 0.000211944
1 0.000182118
1 0.000164338
1 0.000151055
1 0.000146209
1 0.000146819
1 0.000152111
1 0.000155793
1 0.000157227
1 0.000156561
1 0.000155831
1 0.000155163
1 0.000155118
1 0.000155071
1 0.000155126
1 0.000154856
1 0.000154833
1 0.000154761
1 0.00015504
1 0.000155272
1 0.000155478
1 0.000154643
1 0.000154114
1 0.000153903
1 0.000154092
1 0.00015415
1 0.000154448
1 0.000154656
1 0.000155028
1 0.000155331
1 0.000156067
1 0.000156834
1 0.000158005
1 0.000159157
1 0.000160574
1 0.000161835
1 0.000163241
1 0.000164405
1 0.000165565
1 0.000166233
1 0.000166556
1 0.000165974
1 0.000164626
1 0.000161999
1 0.00015826
1 0.000153002
1 0.000146524
1 0.00013861
1 0.000129786
1 0.000120071
1 0.000110074
1 9.98107e-05
1 8.98951e-05
1 8.02333e-05
1 7.13831e-05
1 6.3515e-05
1 5.73677e-05
1 5.25907e-05
1 4.86971e-05
1 4.4819e-05
1 4.04727e-05
1 3.55807e-05
1 3.08068e-05
1 2.67048e-05
1 2.35446e-05
1 2.12232e-05
1 2.02297e-05
1 2.02024e-05
1 2.11289e-05
1 2.21487e-05
1 2.08158e-05
1 1.10067e-05
1 1.89959e-06
1 1.33012e-06
1 2.1493e-06
1 1.9139e-06
1 1.63968e-06
1 1.66296e-06
1 1.76721e-06
1 2.00356e-06
1 2.35759e-06
1 2.84288e-06
1 3.27726e-06
1 3.88446e-06
1 3.9016e-06
1 3.53649e-06
1 3.68194e-06
1 4.65048e-06
1 5.8731e-06
1 6.9845e-06
1 7.54182e-06
1 7.54595e-06
1 7.89243e-06
1 8.56264e-06
1 9.0586e-06
1 9.64292e-06
1 9.30055e-06
1 8.55098e-06
1 9.29367e-06
1 1.09525e-05
1 1.15738e-05
1 1.04282e-05
1 9.17996e-06
1 1.00434e-05
1 1.60589e-05
1 2.45285e-05
1 3.2772e-05
1 4.40164e-05
1 6.16944e-05
1 8.5999e-05
1 0.000121528
1 0.000157969
1 0.000161424
1 0.000105592
1 6.27918e-05
1 6.90174e-05
1 0.00010891
1 0.000171101
1 0.000213835
1 0.000216253
1 0.000226524
1 0.000253544
1 0.000298981
1 0.000359335
1 0.00039302
1 0.000378295
1 0.000329872
1 0.000270666
1 0.000220696
1 0.000197228
1 0.000179751
1 0.000164805
1 0.0001568
1 0.000153325
1 0.00015471
1 0.000156146
1 0.00015645
1 0.000154205
1 0.000151009
1 0.000147075
1 0.000143468
1 0.000140181
1 0.000137434
1 0.000134744
1 0.000132336
1 0.000129931
1 0.000128204
1 0.00012696
1 0.000126116
1 0.000124686
1 0.000122708
1 0.000120873
1 0.000119616
1 0.000118691
1 0.000118138
1 0.000117817
1 0.000117918
1 0.000118273
1 0.000118992
1 0.000120043
1 0.000121492
1 0.000123275
1 0.000125474
1 0.000127969
1 0.000130806
1 0.000133871
1 0.000137191
1 0.000140616
1 0.000144091
1 0.000147358
1 0.000150262
1 0.000152449
1 0.000153715
1 0.000153703
1 0.00015223
1 0.00014909
1 0.000144352
1 0.000138151
1 0.000130886
1 0.000122983
1 0.000114889
1 0.000107038
1 9.98772e-05
1 9.38682e-05
1 8.8746e-05
1 8.36092e-05
1 7.78486e-05
1 7.10796e-05
1 6.40631e-05
1 5.69588e-05
1 5.00457e-05
1 4.39307e-05
1 3.86459e-05
1 3.41284e-05
1 3.10006e-05
1 2.93109e-05
1 2.88409e-05
1 2.89207e-05
1 2.75261e-05
1 1.76168e-05
1 4.3245e-06
1 1.36576e-06
1 2.15624e-06
1 2.02073e-06
1 1.71263e-06
1 1.63524e-06
1 1.72684e-06
1 2.13143e-06
1 2.58029e-06
1 3.16121e-06
1 3.46219e-06
1 3.78785e-06
1 3.7891e-06
1 3.68682e-06
1 4.02293e-06
1 5.17526e-06
1 6.40464e-06
1 7.38073e-06
1 7.92913e-06
1 8.24601e-06
1 8.7099e-06
1 9.21045e-06
1 9.6609e-06
1 9.61276e-06
1 8.81476e-06
1 8.79097e-06
1 1.06493e-05
1 1.18202e-05
1 1.06313e-05
1 9.19107e-06
1 8.96635e-06
1 1.07455e-05
1 1.82888e-05
1 2.70151e-05
1 3.66517e-05
1 5.23504e-05
1 7.38169e-05
1 0.000103542
1 0.000142635
1 0.000170459
1 0.000141936
1 8.62175e-05
1 6.94322e-05
1 9.14571e-05
1 0.000143972
1 0.000208582
1 0.000240925
1 0.000241893
1 0.000254828
1 0.000285732
1 0.000341757
1 0.00039843
1 0.00041426
1 0.000384392
1 0.000328676
1 0.000266251
1 0.000221279
1 0.000199749
1 0.000180131
1 0.000163313
1 0.000151114
1 0.000144707
1 0.000140333
1 0.000137508
1 0.000135168
1 0.0001314
1 0.000125973
1 0.000119943
1 0.00011394
1 0.000108402
1 0.000103391
1 9.89954e-05
1 9.49843e-05
1 9.15761e-05
1 8.85107e-05
1 8.64531e-05
1 8.52522e-05
1 8.44694e-05
1 8.32652e-05
1 8.19724e-05
1 8.08343e-05
1 8.00924e-05
1 7.95649e-05
1 7.94814e-05
1 7.95699e-05
1 7.99884e-05
1 8.05278e-05
1 8.13987e-05
1 8.24637e-05
1 8.39196e-05
1 8.56026e-05
1 8.77284e-05
1 9.01237e-05
1 9.29773e-05
1 9.61039e-05
1 9.96766e-05
1 0.0001035
1 0.000107698
1 0.000111991
1 0.000116419
1 0.000120563
1 0.000124384
1 0.000127451
1 0.000129776
1 0.000131054
1 0.000131425
1 0.00013073
1 0.0001292
1 0.000126837
1 0.000124085
1 0.000121294
1 0.000118503
1 0.000115033
1 0.000110681
1 0.0001051
1 9.89737e-05
1 9.20617e-05
1 8.42321e-05
1 7.56201e-05
1 6.74533e-05
1 6.00959e-05
1 5.35053e-05
1 4.78113e-05
1 4.36952e-05
1 4.09533e-05
1 3.92795e-05
1 3.69065e-05
1 2.74863e-05
1 9.99947e-06
1 2.95476e-06
1 3.00673e-06
1 2.75765e-06
1 2.14374e-06
1 1.79885e-06
1 1.81418e-06
1 2.28936e-06
1 2.84504e-06
1 3.31901e-06
1 3.50083e-06
1 3.49529e-06
1 3.68667e-06
1 3.94804e-06
1 4.49939e-06
1 5.6483e-06
