# step F_x F_y v_x v_y alignment
4240 0.00909043 0.137375 0.430069 -0.00370026 0.0574406
4250 0.00899435 0.137459 0.429535 -0.00827789 0.0460539
4260 0.00884279 0.137399 0.430908 -0.00911713 0.0431015
4270 0.00864034 0.137197 0.428848 -0.00366211 0.0543284
4280 0.00839456 0.136863 0.434723 -0.0044632 0.0509705
4290 0.00811283 0.136408 0.433426 -0.00827789 0.0402974
4300 0.00780541 0.135849 0.43335 -0.0056839 0.0442636
4310 0.00748137 0.135204 0.431442 -0.00709534 0.0388235
4320 0.00715319 0.134493 0.433807 -0.0100327 0.0300088
4330 0.00683016 0.133737 0.438156 -0.00549316 0.0384815
4340 0.00652365 0.132957 0.435944 -0.00602722 0.0351945
4350 0.00624243 0.132176 0.437088 -0.0088501 0.0269448
4360 0.00599273 0.131413 0.437927 -0.00495911 0.0342404
4370 -0.00726622 0.0360576 0.439606 -0.00564575 -0.210118
4380 -0.00721121 0.0360025 0.438767 -0.00865936 -0.215706
4390 -0.00711795 0.0360987 0.438309 -0.00652313 -0.208034
4400 -0.00698957 0.036343 0.439453 -0.00656128 -0.2035
4410 -0.00683314 0.0367279 0.446243 -0.00545502 -0.194913
4420 -0.00665271 0.0372485 0.440369 -0.00930786 -0.196585
4430 -0.00645421 0.0378962 0.44487 -0.00640869 -0.182077
4440 -0.00624201 0.0386619 0.44426 -0.00453949 -0.169466
4450 -0.0060214 0.0395346 0.445557 -0.00976563 -0.172197
4460 -0.00579521 0.0405033 0.450516 -0.00629425 -0.155453
4470 -0.00556698 0.0415559 0.450592 -0.00583649 -0.145604
4480 -0.00534099 0.0426795 0.449448 -0.00419617 -0.133431
4490 -0.0051197 0.0438593 0.453186 -0.00907898 -0.135814
4500 -0.00490502 0.04508 0.452805 -0.00762939 -0.124901
4510 -0.00469934 0.0463249 0.45723 -0.00518799 -0.112207
4520 -0.00450476 0.0475747 0.454102 -0.00717163 -0.109975
4530 -0.00432481 0.0488067 0.457611 -0.0088501 -0.107509
4540 -0.00416107 0.0500026 0.457077 -0.00354767 -0.0906627
4550 -0.00401535 0.0511383 0.461502 -0.00774384 -0.0949932
4560 -0.00389144 0.0521924 0.463257 -0.0063324 -0.0879763
4570 -0.00379141 0.0531395 0.461426 -0.00583649 -0.0837774
4580 -0.00372008 0.0539594 0.463715 -0.00846863 -0.0869838
4590 -0.00313837 -0.000929862 0.469742 -0.0069046 -0.954521
4600 -0.00321311 -0.00108165 0.465241 -0.00408173 -0.944905
4610 -0.00331136 -0.00136649 0.469055 -0.00858307 -0.91725
4620 -0.0034325 -0.00178384 0.469208 -0.00900269 -0.878319
4630 -0.0035739 -0.00232764 0.469742 -0.00743866 -0.829204
4640 -0.00373536 -0.00298737 0.474167 -0.00450134 -0.774998
4650 -0.0039122 -0.00374724 0.472641 -0.0115204 -0.705099
4660 -0.00410004 -0.00458722 0.480652 -0.0018692 -0.6635
4670 -0.00429329 -0.00548576 0.47821 -0.00701904 -0.604693
4680 -0.00448649 -0.00641589 0.482025 -0.00694275 -0.561204
4690 -0.00467341 -0.00735018 0.48317 -0.00476837 -0.528196
4700 -0.00484714 -0.00826197 0.477982 -0.0109863 -0.48607
4710 -0.00500225 -0.00912196 0.488358 -0.00411987 -0.47341
4720 -0.00513341 -0.00990749 0.490494 -0.00762939 -0.446183
4730 -0.00523726 -0.0105951 0.485535 -0.00663757 -0.430831
4740 -0.00531074 -0.011167 0.489349 -0.0082016 -0.414284
4750 -0.00535159 -0.0116107 0.491791 -0.00656128 -0.406442
4760 -0.00536084 -0.0119175 0.492859 -0.00640869 -0.398342
4770 -0.005338 -0.0120829 0.494843 -0.00595093 -0.393075
4780 -0.00528615 -0.0121099 0.497971 -0.00617981 -0.388658
4790 -0.00520672 -0.0120005 0.495911 -0.00686646 -0.385288
4800 -0.000405499 -0.0695307 0.501175 -0.00839233 0.0109117
4810 -0.000258668 -0.0688387 0.500259 -0.00732422 0.010882
4820 -8.14563e-05 -0.0680395 0.504685 -0.00564575 0.00998887
4830 0.000120228 -0.0671536 0.503159 -0.0088501 0.0193764
4840 0.000341281 -0.0662061 0.506744 -0.00595093 0.0168969
4850 0.000579279 -0.0652198 0.507126 -0.00732422 0.0233212
4860 0.000828926 -0.0642215 0.507965 -0.00762939 0.0279214
4870 0.00108732 -0.0632316 0.511475 -0.00629425 0.0294953
4880 0.00134913 -0.0622724 0.512543 -0.00427246 0.0299926
4890 0.00161147 -0.0613627 0.514374 -0.00854492 0.042853
4900 0.00186878 -0.0605236 0.515289 -0.00747681 0.0453604
4910 0.00211768 -0.0597716 0.517883 -0.00705719 0.0490213
4920 0.00235353 -0.0591219 0.518112 -0.00751495 0.0542639
4930 0.00257121 -0.0585874 0.521088 -0.00858307 0.0602919
4940 0.00276606 -0.0581811 0.520554 -0.0069046 0.0607323
4950 0.00293237 -0.0579124 0.520554 -0.00774384 0.0654197
4960 0.00306507 -0.0577897 0.526352 -0.00522614 0.0628758
4970 0.00315815 -0.057821 0.526581 -0.00843048 0.0705151
4980 0.0032071 -0.0580106 0.52124 -0.0107956 0.0758639
4990 -0.00309339 -0.155731 0.531235 -0.00591278 -0.00873121
5000 -0.00335083 -0.156597 0.528107 -0.00686646 -0.0083931
5010 -0.00366706 -0.157479 0.530701 -0.00911713 -0.00610412
5020 -0.00403635 -0.158352 0.528488 -0.00835419 -0.00967775
5030 -0.00445205 -0.159194 0.53215 -0.00930786 -0.0104694
5040 -0.00490483 -0.159982 0.535431 -0.00675201 -0.0180382
5050 -0.00538448 -0.160694 0.532456 -0.0121307 -0.0107163
5060 -0.00587612 -0.161305 0.537338 -0.00709534 -0.0232066
5070 -0.00636815 -0.161802 0.536194 -0.011673 -0.0175698
5080 -0.0068462 -0.16217 0.541077 -0.00724793 -0.0287927
5090 -0.0072971 -0.162401 0.538254 -0.0124359 -0.0218006
5100 -0.0077092 -0.162491 0.540772 -0.0106049 -0.0277966
5110 -0.00807269 -0.162443 0.541763 -0.0124359 -0.0267009
5120 -0.00837918 -0.162266 0.538635 -0.0139618 -0.0256751
5130 -0.00862306 -0.161967 0.547943 -0.0087738 -0.03717
5140 -0.00880239 -0.161565 0.542831 -0.014267 -0.0281481
5150 -0.00891559 -0.161075 0.549011 -0.0138092 -0.0301419
5160 -0.00896473 -0.160516 0.549774 -0.0117874 -0.0343474
5170 -0.00895339 -0.159905 0.553284 -0.0119019 -0.0344186
5180 -0.021937 -0.106741 0.550766 -0.0148392 -0.174854
5190 -0.0214877 -0.106452 0.553818 -0.0157166 -0.169977
5200 -0.0210471 -0.106311 0.557327 -0.0156784 -0.166545
5210 -0.0206246 -0.106319 0.556793 -0.0177383 -0.159082
5220 -0.020227 -0.106469 0.565796 -0.0139618 -0.16235
5230 -0.0198603 -0.106756 0.56427 -0.0204849 -0.147109
5240 -0.0195316 -0.107168 0.568008 -0.0195694 -0.145318
5250 -0.0192431 -0.107695 0.571899 -0.0232315 -0.135795
5260 -0.0190003 -0.108323 0.579529 -0.017128 -0.143593
5270 -0.0188047 -0.109037 0.578919 -0.0257874 -0.125932
5280 -0.0186593 -0.109822 0.583878 -0.0235367 -0.12766
5290 -0.0185651 -0.110657 0.586166 -0.0278091 -0.118537
5300 -0.0185241 -0.111526 0.593872 -0.0268173 -0.119184
5310 -0.0185367 -0.112406 0.598526 -0.0301361 -0.112888
5320 -0.0186034 -0.113276 0.599823 -0.0300217 -0.112529
5330 -0.0187233 -0.114115 0.611191 -0.0292206 -0.1146
5340 -0.018896 -0.1149 0.614395 -0.0311661 -0.112078
5350 -0.000315965 -0.036673 0.610199 -0.0333023 0.0458904
5360 -0.000335153 -0.036952 0.619507 -0.0367737 0.0501992
5370 -0.000373752 -0.0371421 0.622101 -0.0336075 0.0438936
5380 -0.00043068 -0.0372349 0.624161 -0.0434113 0.0578412
5390 -0.000507136 -0.0372251 0.632858 -0.0396729 0.0489642
5400 -0.000600057 -0.0371102 0.633392 -0.0427628 0.0512209
5410 -0.00070687 -0.0368927 0.635147 -0.0439835 0.0499603
5420 -0.000824663 -0.0365782 0.635147 -0.0507355 0.0571381
5430 -0.000948897 -0.0361751 0.644684 -0.0521469 0.0544602
5440 -0.00107582 -0.0356927 0.642929 -0.0553894 0.0557785
5450 -0.0011993 -0.0351458 0.650711 -0.0575256 0.0540384
5460 -0.00131455 -0.0345483 0.648651 -0.0664139 0.0639572
5470 -0.00141623 -0.0339158 0.652542 -0.0659561 0.0589663
5480 -0.00149939 -0.0332639 0.658875 -0.0738144 0.0664717
5490 -0.00156049 -0.0326072 0.662003 -0.0754166 0.0655652
5500 -0.00159778 -0.0319609 0.659714 -0.0827026 0.0746912
5510 0.0376909 -0.0146596 0.668716 -0.0814819 0.96899
5520 0.0371366 -0.0143032 0.672684 -0.0860977 0.971257
5530 0.0365511 -0.0139871 0.674744 -0.0886917 0.972565
5540 0.0359487 -0.0137146 0.679779 -0.0916672 0.97357
5550 0.0353433 -0.0134893 0.682983 -0.094986 0.974478
5560 0.0347482 -0.0133113 0.690765 -0.0963974 0.974306
5570 0.0341754 -0.0131807 0.691299 -0.0986862 0.974503
5580 0.0336362 -0.0130971 0.700378 -0.102615 0.974608
5590 0.0331406 -0.0130595 0.700913 -0.108528 0.975512
5600 0.0326963 -0.0130669 0.71022 -0.106926 0.973491
5610 0.0323102 -0.0131174 0.703507 -0.114594 0.974976
5620 0.0319892 -0.0132089 0.714645 -0.121918 0.975322
5630 0.0317365 -0.0133395 0.713425 -0.123787 0.974548
5640 0.0315552 -0.0135068 0.718308 -0.130882 0.97497
5650 0.0892933 0.0315316 0.715561 -0.139122 0.862056
5660 0.0895402 0.0313985 0.724869 -0.14328 0.861584
5670 0.0898199 0.0313529 0.727158 -0.151443 0.857105
5680 0.0901268 0.0313952 0.727615 -0.156403 0.854125
5690 0.0904567 0.0315255 0.72937 -0.163841 0.849206
5700 0.0908062 0.0317429 0.731278 -0.166702 0.847032
5710 0.0911672 0.0320443 0.733109 -0.172043 0.842707
5720 0.0915338 0.0324254 0.740509 -0.175247 0.840368
5730 0.0918963 0.0328826 0.742416 -0.174027 0.839803
5740 0.0922469 0.0334083 0.746918 -0.175667 0.837306
5750 0.0925751 0.0339948 0.747376 -0.176239 0.834536
5760 0.0928703 0.034631 0.749588 -0.17601 0.832298
5770 0.0931231 0.0353038 0.751724 -0.173645 0.831284
5780 0.0933235 0.0359985 0.764542 -0.171165 0.83183
5790 0.0935053 0.141785 0.758209 -0.172462 0.351675
5800 0.091844 0.142978 0.763702 -0.172806 0.341453
5810 0.0901338 0.144207 0.765076 -0.177078 0.325154
5820 0.0884193 0.14544 0.771713 -0.175705 0.316819
5830 0.0867458 0.146649 0.775375 -0.179634 0.301726
5840 0.0851527 0.147802 0.772858 -0.185165 0.283583
5850 0.0836716 0.148867 0.779038 -0.192566 0.266467
5860 0.0823277 0.149816 0.782471 -0.198479 0.251337
5870 0.0811413 0.150626 0.782547 -0.207443 0.232838
5880 0.0801245 0.151273 0.789337 -0.215836 0.218409
5890 0.0792885 0.151744 0.790176 -0.225334 0.202296
5900 0.0786349 0.152026 0.793991 -0.232086 0.191774
5910 -0.0355771 0.165421 0.799408 -0.242386 -0.484892
5920 -0.0277218 0.167593 0.802841 -0.245171 -0.444227
5930 -0.019296 0.169796 0.806656 -0.248909 -0.400861
5940 -0.0103224 0.172003 0.805893 -0.250893 -0.353914
5950 -0.000817958 0.174184 0.814362 -0.251999 -0.300096
5960 0.0092045 0.176312 0.817261 -0.25177 -0.244187
5970 0.0197343 0.178357 0.82161 -0.24559 -0.179288
5980 0.0307581 0.180287 0.822907 -0.24456 -0.119611
5990 0.0422518 0.182063 0.826874 -0.235786 -0.0497258
6000 0.0541712 0.183644 0.828705 -0.231476 0.0144644
6010 0.066431 0.184977 0.839844 -0.220146 0.0883105
6020 0.0788675 0.186013 0.831451 -0.211563 0.151268
6030 0.0911484 0.186699 0.841827 -0.204239 0.214478
6040 0.022984 0.0505821 0.838547 -0.192108 0.199932
6050 0.0219532 0.0254402 0.841904 -0.178986 0.481597
6060 0.0184009 0.000815328 0.835571 -0.173264 0.969223
6070 0.012462 -0.0226174 0.840912 -0.156403 0.634603
6080 0.00446827 -0.0440053 0.844803 -0.141716 0.26422
6090 -0.00513835 -0.0622335 0.844116 -0.128555 0.0687014
6100 -0.0158994 -0.0759972 0.849228 -0.109634 -0.0777684
6110 -0.0273933 -0.0841857 0.842285 -0.0966644 -0.198984
6120 -0.0392497 -0.0864755 0.847931 -0.0751114 -0.331343
6130 -0.0511368 -0.0834799 0.846176 -0.0547028 -0.466252
6140 -0.0627501 -0.0763147 0.846634 -0.037117 -0.600681
6150 -0.11072 -0.08762 0.85022 -0.0163651 -0.772074
6160 -0.0990116 -0.076855 0.84671 0.00789642 -0.795631
6170 -0.0883404 -0.0648805 0.852737 0.0287247 -0.825452
6180 -0.0788504 -0.0522327 0.850067 0.04673 -0.862734
6190 -0.0706524 -0.0393793 0.851746 0.0703049 -0.910574
6200 -0.0638157 -0.0267171 0.849152 0.0840378 -0.955972
6210 -0.0583644 -0.0145636 0.851822 0.102119 -0.99217
6220 -0.0542798 -0.00315338 0.844421 0.115013 -0.997011
6230 -0.0515087 0.00736732 0.850983 0.130425 -0.95705
6240 -0.0499738 0.0169308 0.849304 0.140533 -0.882032
6250 -0.0495833 0.0255388 0.849457 0.148697 -0.796735
6260 -0.0502411 0.033243 0.845566 0.149765 -0.724949
6270 -0.0208749 0.000502969 0.847397 0.155792 -0.978876
6280 -0.0241594 0.000615971 0.841675 0.148163 -0.980119
6290 -0.0281746 0.000732079 0.843048 0.144424 -0.980923
6300 -0.0328465 0.000847646 0.843811 0.139427 -0.982088
6310 -0.0381122 0.000957537 0.841751 0.127945 -0.984558
6320 -0.043918 0.00105608 0.836029 0.116501 -0.986826
6330 -0.0502179 0.00113691 0.840378 0.107994 -0.988705
6340 -0.0569694 0.00119407 0.836411 0.102043 -0.989884
6350 -0.0641357 0.00122174 0.83458 0.0931549 -0.991535
6360 -0.0716753 0.00121497 0.827408 0.0907135 -0.992054
6370 -0.0795428 0.00116997 0.837708 0.0896072 -0.992656
6380 -0.0876796 0.00108446 0.834961 0.0914764 -0.992629
6390 -0.0013332 8.12945e-05 0.829315 0.0915146 -0.985448
6400 -0.00143521 8.54134e-05 0.828857 0.0937653 -0.985229
6410 -0.0015236 8.78218e-05 0.831223 0.101242 -0.984062
6420 -0.00159556 8.81785e-05 0.825043 0.103073 -0.983934
6430 -0.00164877 8.63195e-05 0.827332 0.10952 -0.983135
6440 -0.00168253 8.20665e-05 0.827942 0.112343 -0.983192
6450 -0.00169691 7.54345e-05 0.821915 0.113869 -0.983468
6460 -0.00169328 6.63488e-05 0.821381 0.118141 -0.983481
6470 -0.0016733 5.50177e-05 0.825806 0.115738 -0.985225
6480 -0.00163873 4.16199e-05 0.81749 0.113525 -0.986683
6490 -0.00159039 2.66165e-05 0.817795 0.104904 -0.989605
6500 -0.0015279 1.03492e-05 0.813828 0.0976944 -0.992042
6510 -0.00020902 5.48684e-06 0.813751 0.0911331 -0.990525
6520 -0.000211027 4.98126e-06 0.810089 0.0800705 -0.992552
6530 -0.000211577 4.29725e-06 0.80246 0.0740814 -0.993694
6540 -0.000210623 3.41993e-06 0.808716 0.0727463 -0.994393
6550 -0.00020808 2.45343e-06 0.799027 0.0649262 -0.995691
6560 -0.000203932 1.32336e-06 0.798874 0.0648117 -0.996179
6570 -0.000198265 1.48691e-07 0.8004 0.0679398 -0.996353
6580 -0.000191143 -1.07058e-06 0.791321 0.0649643 -0.99709
6590 -0.000182666 -2.39392e-06 0.797577 0.0749588 -0.996753
6600 -0.000173105 -3.64291e-06 0.791473 0.0719452 -0.997578
6610 -0.000162711 -4.86216e-06 0.785217 0.0822067 -0.997231
6620 -0.000151752 -6.02191e-06 0.784302 0.0942612 -0.996806
6630 -0.000140645 -7.01812e-06 0.781784 0.0944138 -0.997528
6640 -4.37291e-05 -1.93294e-07 0.782089 0.10685 -0.991385
6650 -4.32385e-05 -3.41982e-07 0.777817 0.113411 -0.990647
6660 -4.2599e-05 -4.01457e-07 0.767212 0.121613 -0.9891
6670 -4.18851e-05 -5.20404e-07 0.774841 0.128326 -0.988515
6680 -4.11711e-05 -5.79875e-07 0.76767 0.135574 -0.987112
6690 -4.03533e-05 -6.69085e-07 0.762405 0.134544 -0.987529
6700 -3.95503e-05 -7.28558e-07 0.75943 0.134735 -0.987674
6710 -3.86878e-05 -8.47503e-07 0.760498 0.13134 -0.988903
6720 -3.78699e-05 -9.36711e-07 0.752716 0.127182 -0.989842
6730 -3.70818e-05 -9.51578e-07 0.747604 0.117683 -0.9915
6740 -3.63084e-05 -1.01105e-06 0.74707 0.113068 -0.992522
6750 -3.56392e-05 -1.01104e-06 0.746307 0.103493 -0.994018
6760 -3.50296e-05 -1.05565e-06 0.7341 0.0914002 -0.995609
6770 -1.13444e-05 -1.48682e-07 0.739517 0.0854492 -0.99481
6780 -1.12849e-05 -1.33813e-07 0.740128 0.0813294 -0.995242
6790 -1.12402e-05 -1.18944e-07 0.726776 0.0691605 -0.996449
6800 -1.1151e-05 -1.33812e-07 0.727539 0.060997 -0.997434
6810 -1.11064e-05 -1.18944e-07 0.723419 0.0537491 -0.997987
6820 -1.10617e-05 -1.48679e-07 0.712738 0.0490952 -0.99847
6830 -1.09873e-05 -1.33811e-07 0.719299 0.0442505 -0.998787
6840 -1.09279e-05 -1.33811e-07 0.705795 0.0319672 -0.999455
6850 -1.08832e-05 -1.18942e-07 0.710297 0.0305557 -0.999486
6860 -1.08385e-05 -1.33809e-07 0.701523 0.0262451 -0.999686
6870 -1.08237e-05 -1.18941e-07 0.692291 0.0176621 -0.999895
6880 -1.07939e-05 -1.33808e-07 0.685272 0.0154495 -0.999949
6890 -1.08087e-05 -1.63543e-07 0.684357 0.0115204 -0.999999
6900 -1.08236e-05 -1.33808e-07 0.669022 0.00778198 -1
6910 -3.24111e-06 -0 0.668793 0.00686646 -0.999947
6920 -3.21136e-06 -0 0.667648 0.00659943 -0.999951
6930 -3.22623e-06 -2.97348e-08 0.650024 0.00404358 -0.999996
6940 -3.22621e-06 -2.97346e-08 0.652008 0.00507355 -0.999999
6950 -3.21133e-06 -2.97345e-08 0.641327 0.00480652 -0.999999
6960 -3.21132e-06 -0 0.636673 0.00499725 -0.999969
6970 -3.22617e-06 -0 0.621872 0.00453949 -0.999973
6980 -3.22615e-06 -0 0.621414 0.0107574 -0.99985
6990 -3.22615e-06 -0 0.60524 0.00541687 -0.99996
7000 -3.22615e-06 -0 0.60257 0.00602722 -0.99995
7010 -3.21126e-06 -0 0.59494 0.0107574 -0.999837
7020 -3.22612e-06 -0 0.574722 0.00305176 -0.999986
7030 -3.2261e-06 -0 0.570145 0.00686646 -0.999927
7040 -3.21123e-06 -0 0.551453 -0.00217438 -0.999992
7050 -3.24096e-06 -0 0.543366 -0.00164032 -0.999995
7060 -3.22607e-06 -0 0.535736 -0.00118256 -0.999998
7070 -3.22606e-06 -0 0.516892 -0.00598908 -0.999933
7080 -9.5146e-07 -0 0.498734 -0.00404358 -0.999967
7090 -9.5146e-07 -0 0.487671 -0.0075531 -0.99988
7100 -9.36587e-07 -0 0.471039 -0.00370026 -0.999969
7110 -9.36586e-07 -0 0.457306 -0.00366211 -0.999968
7120 -9.36582e-07 -0 0.434113 0.000610352 -0.999999
7130 -9.36578e-07 -0 0.419693 0.0018692 -0.99999
7140 -9.36577e-07 -0 0.397339 0.00343323 -0.999963
7150 -9.36574e-07 -0 0.381546 0.00579834 -0.999885
7160 -9.3657e-07 -0 0.361557 0.0113678 -0.999506
7170 -9.36568e-07 -0 0.335465 0.0107956 -0.999483
7180 -9.36563e-07 -0 0.31868 0.0167465 -0.998622
7190 -9.36559e-07 -0 0.289307 0.0175858 -0.998158
7200 -9.36554e-07 -0 0.265808 0.0198364 -0.997227
7210 -9.36554e-07 -0 0.241241 0.0184631 -0.997084
7220 -9.36553e-07 -0 0.207901 0.0188446 -0.995917
7230 -9.36546e-07 -0 0.190887 0.0229645 -0.992841
7240 -9.36543e-07 -0 0.15152 0.0190735 -0.99217
7250 -9.36542e-07 -0 0.126648 0.0182724 -0.989752
7260 -9.3654e-07 -0 0.0930786 0.0185776 -0.980658
7270 -9.36534e-07 -0 0.0648499 0.0184631 -0.96178
7280 -9.36532e-07 -0 0.0246429 0.0165939 -0.829473
7290 -9.36527e-07 -0 0.000305176 0.0192642 -0.0158396
7300 -9.36523e-07 -0 -0.0382996 0.0223923 0.86328
7310 -9.36523e-07 -0 -0.0753021 0.018158 0.972136
7320 -9.36518e-07 -0 -0.10498 0.0269318 0.968633
7330 -9.36517e-07 -0 -0.136566 0.0270081 0.981
7340 -9.36512e-07 -0 -0.174255 0.0354767 0.979898
7350 -9.3651e-07 -0 -0.211258 0.0357056 0.986016
7360 -9.36505e-07 -0 -0.247269 0.0409317 0.986574
7370 -9.36505e-07 -0 -0.288925 0.0427628 0.989224
7380 -9.36498e-07 -0 -0.327072 0.0502014 0.988425
7390 -9.36499e-07 -0 -0.376587 0.0494766 0.99148
7400 -9.36496e-07 -0 -0.419617 0.054512 0.991667
7410 -9.36488e-07 -0 -0.465851 0.0626755 0.991071
7420 -9.36484e-07 -0 -0.528946 0.0640488 0.992749
7430 -9.36482e-07 -0 -0.582733 0.0613785 0.994499
7440 -9.3648e-07 -0 -0.642853 0.0652313 0.994891
7450 -9.36479e-07 -0 -0.69931 0.0651932 0.995683
7460 -3.21077e-06 1.48647e-08 -0.763016 0.0703812 0.996187
7470 -3.24048e-06 1.48646e-08 -0.817566 0.0679779 0.996931
7480 -3.22561e-06 1.48646e-08 -0.880585 0.0676727 0.997403
7490 -3.2256e-06 1.48645e-08 -0.941086 0.0695419 0.99761
7500 -3.24046e-06 -0 -0.998306 0.0672913 0.997736
7510 -3.27016e-06 -0 -1.04897 0.0692368 0.997829
7520 -3.2553e-06 -0 -1.10832 0.0648499 0.998293
7530 -3.27015e-06 -0 -1.15883 0.0656128 0.998401
7540 -3.25528e-06 -0 -1.21628 0.0634003 0.998644
7550 -3.2404e-06 -0 -1.2709 0.0637055 0.998746
7560 -1.16238e-05 -5.94566e-08 -1.32004 0.0603867 0.998708
7570 -1.1594e-05 -1.18913e-07 -1.37871 0.0575256 0.99865
7580 -1.15642e-05 -8.91843e-08 -1.43158 0.0563049 0.998895
7590 -1.15047e-05 -7.43199e-08 -1.49117 0.0534821 0.999105
7600 -1.14452e-05 -1.04048e-07 -1.53961 0.0499344 0.999139
7610 -1.14006e-05 -1.48639e-07 -1.60461 0.0438309 0.999186
7620 -1.13263e-05 -1.48639e-07 -1.64421 0.0419235 0.999255
7630 -3.3964e-05 -1.04047e-06 -1.69655 0.0344849 0.998702
7640 -3.36813e-05 -1.01074e-06 -1.73492 0.0317383 0.998834
7650 -3.34584e-05 -9.81011e-07 -1.7778 0.0184631 0.999212
7660 -3.33987e-05 -9.36412e-07 -1.8055 0.0180054 0.999278
7670 -3.48107e-05 -3.56728e-07 -1.83762 0.00293732 0.99993
7680 -0.000129269 1.53095e-06 -1.86127 -0.00164032 0.999919
7690 -0.000138766 2.52679e-06 -1.87508 -0.00961304 0.999728
7700 -0.000148427 3.37401e-06 -1.89652 -0.0218964 0.999413
7710 -0.000157983 4.19148e-06 -1.89819 -0.0279999 0.999148
7720 -0.000167272 4.8306e-06 -1.90392 -0.0353622 0.998875
7730 -0.00166626 6.90251e-05 -1.90132 -0.0415421 0.998001
7740 -0.00165276 5.79818e-05 -1.90201 -0.0523758 0.998041
7750 -0.00162594 4.48127e-05 -1.89026 -0.0551987 0.99839
7760 -0.00158652 3.00236e-05 -1.8821 -0.0588989 0.99874
7770 -0.00153389 1.39268e-05 -1.8708 -0.0664902 0.999005
7780 -0.00146624 -2.94289e-06 -1.85379 -0.0674057 0.99941
7790 -0.122954 -0.00128663 -1.8544 -0.070076 0.999627
7800 -0.114052 -0.00129622 -1.84052 -0.0727463 0.999604
7810 -0.104392 -0.00127828 -1.83807 -0.0701523 0.999664
7820 -0.0942609 -0.00123416 -1.83563 -0.077095 0.999583
7830 -0.0839259 -0.00116449 -1.83716 -0.0727463 0.99967
7840 -0.122699 -0.095539 -1.83952 -0.0733566 0.812875
7850 -0.110473 -0.0860142 -1.8528 -0.076561 0.813729
7860 -0.0991198 -0.0747995 -1.85944 -0.0767899 0.822395
7870 -0.0888016 -0.0624841 -1.87202 -0.0737763 0.839859
7880 -0.0796571 -0.0495833 -1.87904 -0.0774002 0.869996
7890 -0.0717914 -0.036545 -1.88675 -0.0725174 0.907946
7900 -0.110137 0.00784822 -1.89354 -0.0743103 0.993916
7910 -0.113145 0.021486 -1.89697 -0.0696182 0.97494
7920 -0.114668 0.0342546 -1.89377 -0.0693512 0.947044
7930 -0.114779 0.0460367 -1.88171 -0.0600052 0.915791
7940 -0.11359 0.0567996 -1.86913 -0.0616074 0.879194
7950 -0.0576549 0.16476 -1.84181 -0.0543976 0.302285
7960 -0.0564698 0.165516 -1.81549 -0.0489426 0.297276
7970 -0.0542187 0.166534 -1.77193 -0.0430298 0.286401
7980 -0.0509932 0.167792 -1.73195 -0.0362778 0.270676
7990 -0.0468774 0.169251 -1.67618 -0.0276947 0.250963
8000 -0.0419507 0.170883 -1.62277 -0.0176239 0.227854
8010 0.0860806 0.150316 -1.56876 -0.0110245 -0.503034
8020 0.0852339 0.150393 -1.5094 -0.00118256 -0.493743
