# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
27.81, 0.999221, 16.1322, 0.00999611, 0.00998832
27.82, 0.99922, 16.1484, 0.0099961, 0.00998831
27.83, 0.99922, 16.1645, 0.0099961, 0.0099883
27.84, 0.999219, 16.1807, 0.0099961, 0.00998829
27.85, 0.999219, 16.1969, 0.0099961, 0.00998829
27.86, 0.999218, 16.2131, 0.00999609, 0.00998828
27.87, 0.999218, 16.2293, 0.00999609, 0.00998827
27.88, 0.999217, 16.2455, 0.00999609, 0.00998826
27.89, 0.999216, 16.2618, 0.00999608, 0.00998825
27.9, 0.999216, 16.278, 0.00999608, 0.00998824
27.91, 0.999215, 16.2943, 0.00999608, 0.00998823
27.92, 0.999215, 16.3106, 0.00999608, 0.00998823
27.93, 0.999214, 16.3269, 0.00999607, 0.00998822
27.94, 0.999214, 16.3433, 0.00999607, 0.00998821
27.95, 0.999213, 16.3596, 0.00999607, 0.0099882
27.96, 0.999213, 16.376, 0.00999606, 0.00998819
27.97, 0.999212, 16.3924, 0.00999606, 0.00998818
27.98, 0.999211, 16.4088, 0.00999606, 0.00998818
27.99, 0.999211, 16.4252, 0.00999606, 0.00998817
28, 0.99921, 16.4416, 0.00999605, 0.00998816
28.01, 0.99921, 16.4581, 0.00999605, 0.00998815
28.02, 0.999209, 16.4745, 0.00999605, 0.00998814
28.03, 0.999209, 16.491, 0.00999604, 0.00998813
28.04, 0.999208, 16.5075, 0.00999604, 0.00998813
28.05, 0.999207, 16.524, 0.00999604, 0.00998812
28.06, 0.999207, 16.5405, 0.00999604, 0.00998811
28.07, 0.999206, 16.5571, 0.00999603, 0.0099881
28.08, 0.999206, 16.5736, 0.00999603, 0.00998809
28.09, 0.999205, 16.5902, 0.00999603, 0.00998808
28.1, 0.999205, 16.6068, 0.00999602, 0.00998807
28.11, 0.999204, 16.6234, 0.00999602, 0.00998807
28.12, 0.999204, 16.6401, 0.00999602, 0.00998806
28.13, 0.999203, 16.6567, 0.00999602, 0.00998805
28.14, 0.999202, 16.6734, 0.00999601, 0.00998804
28.15, 0.999202, 16.69, 0.00999601, 0.00998803
28.16, 0.999201, 16.7067, 0.00999601, 0.00998802
28.17, 0.999201, 16.7234, 0.00999601, 0.00998802
28.18, 0.9992, 16.7402, 0.009996, 0.00998801
28.19, 0.9992, 16.7569, 0.009996, 0.009988
28.2, 0.999199, 16.7737, 0.009996, 0.00998799
28.21, 0.999198, 16.7905, 0.00999599, 0.00998798
28.22, 0.999198, 16.8073, 0.00999599, 0.00998797
28.23, 0.999197, 16.8241, 0.00999599, 0.00998796
28.24, 0.999197, 16.8409, 0.00999599, 0.00998796
28.25, 0.999196, 16.8577, 0.00999598, 0.00998795
28.26, 0.999196, 16.8746, 0.00999598, 0.00998794
28.27, 0.999195, 16.8915, 0.00999598, 0.00998793
28.28, 0.999194, 16.9084, 0.00999597, 0.00998792
28.29, 0.999194, 16.9253, 0.00999597, 0.00998791
28.3, 0.999193, 16.9422, 0.00999597, 0.0099879
28.31, 0.999193, 16.9592, 0.00999597, 0.0099879
28.32, 0.999192, 16.9761, 0.00999596, 0.00998789
28.33, 0.999192, 16.9931, 0.00999596, 0.00998788
28.34, 0.999191, 17.0101, 0.00999596, 0.00998787
28.35, 0.99919, 17.0271, 0.00999595, 0.00998786
28.36, 0.99919, 17.0442, 0.00999595, 0.00998785
28.37, 0.999189, 17.0612, 0.00999595, 0.00998785
28.38, 0.999189, 17.0783, 0.00999595, 0.00998784
28.39, 0.999188, 17.0954, 0.00999594, 0.00998783
28.4, 0.999188, 17.1125, 0.00999594, 0.00998782
28.41, 0.999187, 17.1296, 0.00999594, 0.00998781
28.42, 0.999186, 17.1467, 0.00999593, 0.0099878
28.43, 0.999186, 17.1639, 0.00999593, 0.00998779
28.44, 0.999185, 17.181, 0.00999593, 0.00998779
28.45, 0.999185, 17.1982, 0.00999593, 0.00998778
28.46, 0.999184, 17.2154, 0.00999592, 0.00998777
28.47, 0.999184, 17.2326, 0.00999592, 0.00998776
28.48, 0.999183, 17.2499, 0.00999592, 0.00998775
28.49, 0.999183, 17.2671, 0.00999591, 0.00998774
28.5, 0.999182, 17.2844, 0.00999591, 0.00998773
28.51, 0.999181, 17.3017, 0.00999591, 0.00998773
28.52, 0.999181, 17.319, 0.00999591, 0.00998772
28.53, 0.99918, 17.3363, 0.0099959, 0.00998771
28.54, 0.99918, 17.3537, 0.0099959, 0.0099877
28.55, 0.999179, 17.371, 0.0099959, 0.00998769
28.56, 0.999178, 17.3884, 0.00999589, 0.00998768
28.57, 0.999178, 17.4058, 0.00999589, 0.00998767
28.58, 0.999177, 17.4232, 0.00999589, 0.00998767
28.59, 0.999177, 17.4406, 0.00999589, 0.00998766
28.6, 0.999176, 17.4581, 0.00999588, 0.00998765
28.61, 0.999176, 17.4756, 0.00999588, 0.00998764
28.62, 0.999175, 17.493, 0.00999588, 0.00998763
28.63, 0.999174, 17.5105, 0.00999587, 0.00998762
28.64, 0.999174, 17.528, 0.00999587, 0.00998761
28.65, 0.999173, 17.5456, 0.00999587, 0.00998761
28.66, 0.999173, 17.5631, 0.00999587, 0.0099876
28.67, 0.999172, 17.5807, 0.00999586, 0.00998759
28.68, 0.999172, 17.5983, 0.00999586, 0.00998758
28.69, 0.999171, 17.6159, 0.00999586, 0.00998757
28.7, 0.99917, 17.6335, 0.00999585, 0.00998756
28.71, 0.99917, 17.6511, 0.00999585, 0.00998755
28.72, 0.999169, 17.6688, 0.00999585, 0.00998754
28.73, 0.999169, 17.6865, 0.00999585, 0.00998754
28.74, 0.999168, 17.7042, 0.00999584, 0.00998753
28.75, 0.999168, 17.7219, 0.00999584, 0.00998752
28.76, 0.999167, 17.7396, 0.00999584, 0.00998751
28.77, 0.999166, 17.7574, 0.00999583, 0.0099875
28.78, 0.999166, 17.7751, 0.00999583, 0.00998749
28.79, 0.999165, 17.7929, 0.00999583, 0.00998748
28.8, 0.999165, 17.8107, 0.00999583, 0.00998748
28.81, 0.999164, 17.8285, 0.00999582, 0.00998747
28.82, 0.999164, 17.8463, 0.00999582, 0.00998746
28.83, 0.999163, 17.8642, 0.00999582, 0.00998745
28.84, 0.999162, 17.8821, 0.00999581, 0.00998744
28.85, 0.999162, 17.9, 0.00999581, 0.00998743
28.86, 0.999161, 17.9179, 0.00999581, 0.00998742
28.87, 0.999161, 17.9358, 0.0099958, 0.00998741
28.88, 0.99916, 17.9537, 0.0099958, 0.00998741
28.89, 0.999159, 17.9717, 0.0099958, 0.0099874
28.9, 0.999159, 17.9897, 0.0099958, 0.00998739
28.91, 0.999158, 18.0077, 0.00999579, 0.00998738
28.92, 0.999158, 18.0257, 0.00999579, 0.00998737
28.93, 0.999157, 18.0437, 0.00999579, 0.00998736
28.94, 0.999157, 18.0617, 0.00999578, 0.00998735
28.95, 0.999156, 18.0798, 0.00999578, 0.00998735
28.96, 0.999155, 18.0979, 0.00999578, 0.00998734
28.97, 0.999155, 18.116, 0.00999578, 0.00998733
28.98, 0.999154, 18.1341, 0.00999577, 0.00998732
28.99, 0.999154, 18.1523, 0.00999577, 0.00998731
29, 0.999153, 18.1704, 0.00999577, 0.0099873
29.01, 0.999152, 18.1886, 0.00999576, 0.00998729
29.02, 0.999152, 18.2068, 0.00999576, 0.00998728
29.03, 0.999151, 18.225, 0.00999576, 0.00998728
29.04, 0.999151, 18.2432, 0.00999576, 0.00998727
29.05, 0.99915, 18.2615, 0.00999575, 0.00998726
29.06, 0.99915, 18.2797, 0.00999575, 0.00998725
29.07, 0.999149, 18.298, 0.00999575, 0.00998724
29.08, 0.999148, 18.3163, 0.00999574, 0.00998723
29.09, 0.999148, 18.3347, 0.00999574, 0.00998722
29.1, 0.999147, 18.353, 0.00999574, 0.00998721
29.11, 0.999147, 18.3714, 0.00999574, 0.00998721
29.12, 0.999146, 18.3897, 0.00999573, 0.0099872
29.13, 0.999145, 18.4081, 0.00999573, 0.00998719
29.14, 0.999145, 18.4265, 0.00999573, 0.00998718
29.15, 0.999144, 18.445, 0.00999572, 0.00998717
29.16, 0.999144, 18.4634, 0.00999572, 0.00998716
29.17, 0.999143, 18.4819, 0.00999572, 0.00998715
29.18, 0.999143, 18.5004, 0.00999571, 0.00998714
29.19, 0.999142, 18.5189, 0.00999571, 0.00998714
29.2, 0.999141, 18.5374, 0.00999571, 0.00998713
29.21, 0.999141, 18.5559, 0.00999571, 0.00998712
29.22, 0.99914, 18.5745, 0.0099957, 0.00998711
29.23, 0.99914, 18.5931, 0.0099957, 0.0099871
29.24, 0.999139, 18.6117, 0.0099957, 0.00998709
29.25, 0.999138, 18.6303, 0.00999569, 0.00998708
29.26, 0.999138, 18.6489, 0.00999569, 0.00998707
29.27, 0.999137, 18.6676, 0.00999569, 0.00998706
29.28, 0.999137, 18.6863, 0.00999569, 0.00998706
29.29, 0.999136, 18.705, 0.00999568, 0.00998705
29.3, 0.999136, 18.7237, 0.00999568, 0.00998704
29.31, 0.999135, 18.7424, 0.00999568, 0.00998703
29.32, 0.999134, 18.7611, 0.00999567, 0.00998702
29.33, 0.999134, 18.7799, 0.00999567, 0.00998701
29.34, 0.999133, 18.7987, 0.00999567, 0.009987
29.35, 0.999133, 18.8175, 0.00999566, 0.00998699
29.36, 0.999132, 18.8363, 0.00999566, 0.00998699
29.37, 0.999131, 18.8552, 0.00999566, 0.00998698
29.38, 0.999131, 18.874, 0.00999566, 0.00998697
29.39, 0.99913, 18.8929, 0.00999565, 0.00998696
29.4, 0.99913, 18.9118, 0.00999565, 0.00998695
29.41, 0.999129, 18.9307, 0.00999565, 0.00998694
29.42, 0.999128, 18.9497, 0.00999564, 0.00998693
29.43, 0.999128, 18.9686, 0.00999564, 0.00998692
29.44, 0.999127, 18.9876, 0.00999564, 0.00998691
29.45, 0.999127, 19.0066, 0.00999564, 0.00998691
29.46, 0.999126, 19.0256, 0.00999563, 0.0099869
29.47, 0.999125, 19.0446, 0.00999563, 0.00998689
29.48, 0.999125, 19.0637, 0.00999563, 0.00998688
29.49, 0.999124, 19.0827, 0.00999562, 0.00998687
29.5, 0.999124, 19.1018, 0.00999562, 0.00998686
29.51, 0.999123, 19.1209, 0.00999562, 0.00998685
29.52, 0.999123, 19.1401, 0.00999561, 0.00998684
29.53, 0.999122, 19.1592, 0.00999561, 0.00998683
29.54, 0.999121, 19.1784, 0.00999561, 0.00998683
29.55, 0.999121, 19.1976, 0.00999561, 0.00998682
29.56, 0.99912, 19.2168, 0.0099956, 0.00998681
29.57, 0.99912, 19.236, 0.0099956, 0.0099868
29.58, 0.999119, 19.2552, 0.0099956, 0.00998679
29.59, 0.999118, 19.2745, 0.00999559, 0.00998678
29.6, 0.999118, 19.2938, 0.00999559, 0.00998677
29.61, 0.999117, 19.3131, 0.00999559, 0.00998676
29.62, 0.999117, 19.3324, 0.00999559, 0.00998675
29.63, 0.999116, 19.3517, 0.00999558, 0.00998675
29.64, 0.999115, 19.3711, 0.00999558, 0.00998674
29.65, 0.999115, 19.3905, 0.00999558, 0.00998673
29.66, 0.999114, 19.4098, 0.00999557, 0.00998672
29.67, 0.999114, 19.4293, 0.00999557, 0.00998671
29.68, 0.999113, 19.4487, 0.00999557, 0.0099867
29.69, 0.999112, 19.4682, 0.00999556, 0.00998669
29.7, 0.999112, 19.4876, 0.00999556, 0.00998668
29.71, 0.999111, 19.5071, 0.00999556, 0.00998667
29.72, 0.999111, 19.5266, 0.00999556, 0.00998667
29.73, 0.99911, 19.5462, 0.00999555, 0.00998666
29.74, 0.999109, 19.5657, 0.00999555, 0.00998665
29.75, 0.999109, 19.5853, 0.00999555, 0.00998664
29.76, 0.999108, 19.6049, 0.00999554, 0.00998663
29.77, 0.999108, 19.6245, 0.00999554, 0.00998662
29.78, 0.999107, 19.6441, 0.00999554, 0.00998661
29.79, 0.999106, 19.6638, 0.00999553, 0.0099866
29.8, 0.999106, 19.6834, 0.00999553, 0.00998659
29.81, 0.999105, 19.7031, 0.00999553, 0.00998658
29.82, 0.999105, 19.7228, 0.00999553, 0.00998658
29.83, 0.999104, 19.7426, 0.00999552, 0.00998657
29.84, 0.999103, 19.7623, 0.00999552, 0.00998656
29.85, 0.999103, 19.7821, 0.00999552, 0.00998655
29.86, 0.999102, 19.8019, 0.00999551, 0.00998654
29.87, 0.999102, 19.8217, 0.00999551, 0.00998653
29.88, 0.999101, 19.8415, 0.00999551, 0.00998652
29.89, 0.9991, 19.8613, 0.0099955, 0.00998651
29.9, 0.9991, 19.8812, 0.0099955, 0.0099865
29.91, 0.999099, 19.9011, 0.0099955, 0.0099865
29.92, 0.999099, 19.921, 0.0099955, 0.00998649
29.93, 0.999098, 19.9409, 0.00999549, 0.00998648
29.94, 0.999097, 19.9609, 0.00999549, 0.00998647
29.95, 0.999097, 19.9808, 0.00999549, 0.00998646
29.96, 0.999096, 20.0008, 0.00999548, 0.00998645
29.97, 0.999096, 20.0208, 0.00999548, 0.00998644
29.98, 0.999095, 20.0409, 0.00999548, 0.00998643
29.99, 0.999094, 20.0609, 0.00999547, 0.00998642
30, 0.999094, 20.081, 0.00999547, 0.00998641
30.01, 0.999093, 20.1011, 0.00999547, 0.00998641
30.02, 0.999093, 20.1212, 0.00999547, 0.0099864
30.03, 0.999092, 20.1413, 0.00999546, 0.00998639
30.04, 0.999091, 20.1614, 0.00999546, 0.00998638
30.05, 0.999091, 20.1816, 0.00999546, 0.00998637
30.06, 0.99909, 20.2018, 0.00999545, 0.00998636
30.07, 0.99909, 20.222, 0.00999545, 0.00998635
30.08, 0.999089, 20.2422, 0.00999545, 0.00998634
30.09, 0.999088, 20.2625, 0.00999544, 0.00998633
30.1, 0.999088, 20.2827, 0.00999544, 0.00998632
30.11, 0.999087, 20.303, 0.00999544, 0.00998631
30.12, 0.999087, 20.3233, 0.00999544, 0.00998631
30.13, 0.999086, 20.3437, 0.00999543, 0.0099863
30.14, 0.999085, 20.364, 0.00999543, 0.00998629
30.15, 0.999085, 20.3844, 0.00999543, 0.00998628
30.16, 0.999084, 20.4048, 0.00999542, 0.00998627
30.17, 0.999084, 20.4252, 0.00999542, 0.00998626
30.18, 0.999083, 20.4456, 0.00999542, 0.00998625
30.19, 0.999082, 20.4661, 0.00999541, 0.00998624
30.2, 0.999082, 20.4865, 0.00999541, 0.00998623
30.21, 0.999081, 20.507, 0.00999541, 0.00998622
30.22, 0.999081, 20.5275, 0.0099954, 0.00998621
30.23, 0.99908, 20.5481, 0.0099954, 0.00998621
30.24, 0.999079, 20.5686, 0.0099954, 0.0099862
30.25, 0.999079, 20.5892, 0.0099954, 0.00998619
30.26, 0.999078, 20.6098, 0.00999539, 0.00998618
30.27, 0.999078, 20.6304, 0.00999539, 0.00998617
30.28, 0.999077, 20.6511, 0.00999539, 0.00998616
30.29, 0.999076, 20.6717, 0.00999538, 0.00998615
30.3, 0.999076, 20.6924, 0.00999538, 0.00998614
30.31, 0.999075, 20.7131, 0.00999538, 0.00998613
30.32, 0.999074, 20.7338, 0.00999537, 0.00998612
30.33, 0.999074, 20.7545, 0.00999537, 0.00998611
30.34, 0.999073, 20.7753, 0.00999537, 0.00998611
30.35, 0.999073, 20.7961, 0.00999537, 0.0099861
30.36, 0.999072, 20.8169, 0.00999536, 0.00998609
30.37, 0.999071, 20.8377, 0.00999536, 0.00998608
30.38, 0.999071, 20.8586, 0.00999536, 0.00998607
30.39, 0.99907, 20.8794, 0.00999535, 0.00998606
30.4, 0.99907, 20.9003, 0.00999535, 0.00998605
30.41, 0.999069, 20.9212, 0.00999535, 0.00998604
30.42, 0.999068, 20.9421, 0.00999534, 0.00998603
30.43, 0.999068, 20.9631, 0.00999534, 0.00998602
30.44, 0.999067, 20.9841, 0.00999534, 0.00998601
30.45, 0.999067, 21.005, 0.00999534, 0.009986
30.46, 0.999066, 21.0261, 0.00999533, 0.009986
30.47, 0.999065, 21.0471, 0.00999533, 0.00998599
30.48, 0.999065, 21.0681, 0.00999533, 0.00998598
30.49, 0.999064, 21.0892, 0.00999532, 0.00998597
30.5, 0.999063, 21.1103, 0.00999532, 0.00998596
30.51, 0.999063, 21.1314, 0.00999532, 0.00998595
30.52, 0.999062, 21.1526, 0.00999531, 0.00998594
30.53, 0.999062, 21.1737, 0.00999531, 0.00998593
30.54, 0.999061, 21.1949, 0.00999531, 0.00998592
30.55, 0.99906, 21.2161, 0.0099953, 0.00998591
30.56, 0.99906, 21.2373, 0.0099953, 0.0099859
30.57, 0.999059, 21.2586, 0.0099953, 0.00998589
30.58, 0.999059, 21.2798, 0.0099953, 0.00998589
30.59, 0.999058, 21.3011, 0.00999529, 0.00998588
30.6, 0.999057, 21.3224, 0.00999529, 0.00998587
30.61, 0.999057, 21.3437, 0.00999529, 0.00998586
30.62, 0.999056, 21.3651, 0.00999528, 0.00998585
30.63, 0.999056, 21.3865, 0.00999528, 0.00998584
30.64, 0.999055, 21.4079, 0.00999528, 0.00998583
30.65, 0.999054, 21.4293, 0.00999527, 0.00998582
30.66, 0.999054, 21.4507, 0.00999527, 0.00998581
30.67, 0.999053, 21.4722, 0.00999527, 0.0099858
30.68, 0.999052, 21.4936, 0.00999526, 0.00998579
30.69, 0.999052, 21.5151, 0.00999526, 0.00998578
30.7, 0.999051, 21.5367, 0.00999526, 0.00998577
30.71, 0.999051, 21.5582, 0.00999526, 0.00998577
30.72, 0.99905, 21.5798, 0.00999525, 0.00998576
30.73, 0.999049, 21.6014, 0.00999525, 0.00998575
30.74, 0.999049, 21.623, 0.00999525, 0.00998574
30.75, 0.999048, 21.6446, 0.00999524, 0.00998573
30.76, 0.999048, 21.6662, 0.00999524, 0.00998572
30.77, 0.999047, 21.6879, 0.00999524, 0.00998571
30.78, 0.999046, 21.7096, 0.00999523, 0.0099857
30.79, 0.999046, 21.7313, 0.00999523, 0.00998569
30.8, 0.999045, 21.7531, 0.00999523, 0.00998568
30.81, 0.999044, 21.7748, 0.00999522, 0.00998567
30.82, 0.999044, 21.7966, 0.00999522, 0.00998566
30.83, 0.999043, 21.8184, 0.00999522, 0.00998565
30.84, 0.999043, 21.8402, 0.00999522, 0.00998565
30.85, 0.999042, 21.8621, 0.00999521, 0.00998564
30.86, 0.999041, 21.8839, 0.00999521, 0.00998563
30.87, 0.999041, 21.9058, 0.00999521, 0.00998562
30.88, 0.99904, 21.9277, 0.0099952, 0.00998561
30.89, 0.999039, 21.9497, 0.0099952, 0.0099856
30.9, 0.999039, 21.9716, 0.0099952, 0.00998559
30.91, 0.999038, 21.9936, 0.00999519, 0.00998558
30.92, 0.999038, 22.0156, 0.00999519, 0.00998557
30.93, 0.999037, 22.0376, 0.00999519, 0.00998556
30.94, 0.999036, 22.0597, 0.00999518, 0.00998555
30.95, 0.999036, 22.0817, 0.00999518, 0.00998554
30.96, 0.999035, 22.1038, 0.00999518, 0.00998553
30.97, 0.999034, 22.1259, 0.00999517, 0.00998552
30.98, 0.999034, 22.1481, 0.00999517, 0.00998552
30.99, 0.999033, 22.1702, 0.00999517, 0.00998551
31, 0.999033, 22.1924, 0.00999517, 0.0099855
31.01, 0.999032, 22.2146, 0.00999516, 0.00998549
31.02, 0.999031, 22.2368, 0.00999516, 0.00998548
31.03, 0.999031, 22.2591, 0.00999516, 0.00998547
31.04, 0.99903, 22.2813, 0.00999515, 0.00998546
31.05, 0.99903, 22.3036, 0.00999515, 0.00998545
31.06, 0.999029, 22.3259, 0.00999515, 0.00998544
31.07, 0.999028, 22.3482, 0.00999514, 0.00998543
31.08, 0.999028, 22.3706, 0.00999514, 0.00998542
31.09, 0.999027, 22.393, 0.00999514, 0.00998541
31.1, 0.999026, 22.4154, 0.00999513, 0.0099854
31.11, 0.999026, 22.4378, 0.00999513, 0.00998539
31.12, 0.999025, 22.4602, 0.00999513, 0.00998538
31.13, 0.999025, 22.4827, 0.00999513, 0.00998538
31.14, 0.999024, 22.5052, 0.00999512, 0.00998537
31.15, 0.999023, 22.5277, 0.00999512, 0.00998536
31.16, 0.999023, 22.5502, 0.00999512, 0.00998535
31.17, 0.999022, 22.5728, 0.00999511, 0.00998534
31.18, 0.999021, 22.5954, 0.00999511, 0.00998533
31.19, 0.999021, 22.618, 0.00999511, 0.00998532
31.2, 0.99902, 22.6406, 0.0099951, 0.00998531
31.21, 0.99902, 22.6632, 0.0099951, 0.0099853
31.22, 0.999019, 22.6859, 0.0099951, 0.00998529
31.23, 0.999018, 22.7086, 0.00999509, 0.00998528
31.24, 0.999018, 22.7313, 0.00999509, 0.00998527
31.25, 0.999017, 22.7541, 0.00999509, 0.00998526
31.26, 0.999016, 22.7768, 0.00999508, 0.00998525
31.27, 0.999016, 22.7996, 0.00999508, 0.00998524
31.28, 0.999015, 22.8224, 0.00999508, 0.00998523
31.29, 0.999015, 22.8452, 0.00999508, 0.00998522
31.3, 0.999014, 22.8681, 0.00999507, 0.00998522
31.31, 0.999013, 22.891, 0.00999507, 0.00998521
31.32, 0.999013, 22.9139, 0.00999507, 0.0099852
31.33, 0.999012, 22.9368, 0.00999506, 0.00998519
31.34, 0.999011, 22.9597, 0.00999506, 0.00998518
31.35, 0.999011, 22.9827, 0.00999506, 0.00998517
31.36, 0.99901, 23.0057, 0.00999505, 0.00998516
31.37, 0.999009, 23.0287, 0.00999505, 0.00998515
31.38, 0.999009, 23.0517, 0.00999505, 0.00998514
31.39, 0.999008, 23.0748, 0.00999504, 0.00998513
31.4, 0.999008, 23.0979, 0.00999504, 0.00998512
31.41, 0.999007, 23.121, 0.00999504, 0.00998511
31.42, 0.999006, 23.1441, 0.00999503, 0.0099851
31.43, 0.999006, 23.1672, 0.00999503, 0.00998509
31.44, 0.999005, 23.1904, 0.00999503, 0.00998508
31.45, 0.999004, 23.2136, 0.00999502, 0.00998507
31.46, 0.999004, 23.2368, 0.00999502, 0.00998506
31.47, 0.999003, 23.2601, 0.00999502, 0.00998506
31.48, 0.999003, 23.2833, 0.00999502, 0.00998505
31.49, 0.999002, 23.3066, 0.00999501, 0.00998504
31.5, 0.999001, 23.3299, 0.00999501, 0.00998503
31.51, 0.999001, 23.3533, 0.00999501, 0.00998502
31.52, 0.999, 23.3766, 0.009995, 0.00998501
31.53, 0.998999, 23.4, 0.009995, 0.009985
31.54, 0.998999, 23.4234, 0.009995, 0.00998499
31.55, 0.998998, 23.4468, 0.00999499, 0.00998498
31.56, 0.998997, 23.4703, 0.00999499, 0.00998497
31.57, 0.998997, 23.4938, 0.00999499, 0.00998496
31.58, 0.998996, 23.5173, 0.00999498, 0.00998495
31.59, 0.998996, 23.5408, 0.00999498, 0.00998494
31.6, 0.998995, 23.5643, 0.00999498, 0.00998493
31.61, 0.998994, 23.5879, 0.00999497, 0.00998492
31.62, 0.998994, 23.6115, 0.00999497, 0.00998491
31.63, 0.998993, 23.6351, 0.00999497, 0.0099849
31.64, 0.998992, 23.6588, 0.00999496, 0.00998489
31.65, 0.998992, 23.6824, 0.00999496, 0.00998488
31.66, 0.998991, 23.7061, 0.00999496, 0.00998487
31.67, 0.99899, 23.7298, 0.00999496, 0.00998487
31.68, 0.99899, 23.7536, 0.00999495, 0.00998486
31.69, 0.998989, 23.7773, 0.00999495, 0.00998485
31.7, 0.998989, 23.8011, 0.00999495, 0.00998484
31.71, 0.998988, 23.8249, 0.00999494, 0.00998483
31.72, 0.998987, 23.8487, 0.00999494, 0.00998482
31.73, 0.998987, 23.8726, 0.00999494, 0.00998481
31.74, 0.998986, 23.8965, 0.00999493, 0.0099848
31.75, 0.998985, 23.9204, 0.00999493, 0.00998479
31.76, 0.998985, 23.9443, 0.00999493, 0.00998478
31.77, 0.998984, 23.9683, 0.00999492, 0.00998477
31.78, 0.998983, 23.9922, 0.00999492, 0.00998476
31.79, 0.998983, 24.0162, 0.00999492, 0.00998475
31.8, 0.998982, 24.0403, 0.00999491, 0.00998474
31.81, 0.998982, 24.0643, 0.00999491, 0.00998473
31.82, 0.998981, 24.0884, 0.00999491, 0.00998472
31.83, 0.99898, 24.1125, 0.0099949, 0.00998471
31.84, 0.99898, 24.1366, 0.0099949, 0.0099847
31.85, 0.998979, 24.1607, 0.0099949, 0.00998469
31.86, 0.998978, 24.1849, 0.00999489, 0.00998468
31.87, 0.998978, 24.2091, 0.00999489, 0.00998467
31.88, 0.998977, 24.2333, 0.00999489, 0.00998466
31.89, 0.998976, 24.2575, 0.00999489, 0.00998465
31.9, 0.998976, 24.2818, 0.00999488, 0.00998465
31.91, 0.998975, 24.3061, 0.00999488, 0.00998464
31.92, 0.998975, 24.3304, 0.00999488, 0.00998463
31.93, 0.998974, 24.3547, 0.00999487, 0.00998462
31.94, 0.998973, 24.3791, 0.00999487, 0.00998461
31.95, 0.998973, 24.4035, 0.00999487, 0.0099846
31.96, 0.998972, 24.4279, 0.00999486, 0.00998459
31.97, 0.998971, 24.4523, 0.00999486, 0.00998458
31.98, 0.998971, 24.4768, 0.00999486, 0.00998457
31.99, 0.99897, 24.5013, 0.00999485, 0.00998456
32, 0.998969, 24.5258, 0.00999485, 0.00998455
32.01, 0.998969, 24.5503, 0.00999485, 0.00998454
32.02, 0.998968, 24.5749, 0.00999484, 0.00998453
32.03, 0.998967, 24.5994, 0.00999484, 0.00998452
32.04, 0.998967, 24.624, 0.00999484, 0.00998451
32.05, 0.998966, 24.6487, 0.00999483, 0.0099845
32.06, 0.998966, 24.6733, 0.00999483, 0.00998449
32.07, 0.998965, 24.698, 0.00999483, 0.00998448
32.08, 0.998964, 24.7227, 0.00999482, 0.00998447
32.09, 0.998964, 24.7474, 0.00999482, 0.00998446
32.1, 0.998963, 24.7722, 0.00999482, 0.00998445
32.11, 0.998962, 24.797, 0.00999481, 0.00998444
32.12, 0.998962, 24.8218, 0.00999481, 0.00998443
32.13, 0.998961, 24.8466, 0.00999481, 0.00998442
32.14, 0.99896, 24.8715, 0.0099948, 0.00998441
32.15, 0.99896, 24.8963, 0.0099948, 0.0099844
32.16, 0.998959, 24.9212, 0.0099948, 0.00998439
32.17, 0.998958, 24.9462, 0.0099948, 0.00998439
32.18, 0.998958, 24.9711, 0.00999479, 0.00998438
32.19, 0.998957, 24.9961, 0.00999479, 0.00998437
32.2, 0.998957, 25.0211, 0.00999479, 0.00998436
32.21, 0.998956, 25.0461, 0.00999478, 0.00998435
32.22, 0.998955, 25.0712, 0.00999478, 0.00998434
32.23, 0.998955, 25.0963, 0.00999478, 0.00998433
32.24, 0.998954, 25.1214, 0.00999477, 0.00998432
32.25, 0.998953, 25.1465, 0.00999477, 0.00998431
32.26, 0.998953, 25.1716, 0.00999477, 0.0099843
32.27, 0.998952, 25.1968, 0.00999476, 0.00998429
32.28, 0.998951, 25.222, 0.00999476, 0.00998428
32.29, 0.998951, 25.2472, 0.00999476, 0.00998427
32.3, 0.99895, 25.2725, 0.00999475, 0.00998426
32.31, 0.998949, 25.2978, 0.00999475, 0.00998425
32.32, 0.998949, 25.3231, 0.00999475, 0.00998424
32.33, 0.998948, 25.3484, 0.00999474, 0.00998423
32.34, 0.998947, 25.3738, 0.00999474, 0.00998422
32.35, 0.998947, 25.3991, 0.00999474, 0.00998421
32.36, 0.998946, 25.4245, 0.00999473, 0.0099842
32.37, 0.998946, 25.45, 0.00999473, 0.00998419
32.38, 0.998945, 25.4754, 0.00999473, 0.00998418
32.39, 0.998944, 25.5009, 0.00999472, 0.00998417
32.4, 0.998944, 25.5264, 0.00999472, 0.00998416
32.41, 0.998943, 25.552, 0.00999472, 0.00998415
32.42, 0.998942, 25.5775, 0.00999471, 0.00998414
