# x y B_z phi A'_x A'_y
24 62 -0.0151182 1.66871 -0.0280516 0.145768
25 62 -0.0153424 1.64043 -0.0284827 0.14374
26 62 -0.0155422 1.61174 -0.0288674 0.1417
27 62 -0.0157153 1.5827 -0.0291984 0.139648
28 62 -0.0158598 1.55334 -0.0294771 0.137588
29 62 -0.0159741 1.52374 -0.0296978 0.13552
30 62 -0.0160567 1.49395 -0.0298566 0.133448
31 62 -0.0161067 1.46403 -0.0299526 0.131372
32 62 -0.0161234 1.43404 -0.0299846 0.129294
33 62 -0.0161067 1.40406 -0.0299523 0.127215
34 62 -0.0160567 1.37414 -0.029856 0.12514
35 62 -0.0159741 1.34435 -0.0296975 0.123067
36 62 -0.0158598 1.31474 -0.0294778 0.120999
37 62 -0.0157153 1.28539 -0.0291991 0.118939
38 62 -0.0155422 1.25635 -0.0288672 0.116887
39 62 -0.0153424 1.22766 -0.0284832 0.114847
40 62 -0.0151183 1.19938 -0.0280516 0.112819
41 62 -0.014872 1.17155 -0.0275803 0.110806
42 62 -0.014606 1.14422 -0.027072 0.108811
43 62 -0.0143229 1.11741 -0.0265303 0.106834
44 62 -0.0140251 1.09116 -0.0259616 0.104878
45 62 -0.0137152 1.06549 -0.0253701 0.102943
46 62 -0.0133955 1.04042 -0.0247616 0.101035
47 62 -0.0130683 1.01596 -0.0241393 0.0991524
48 62 -0.0127357 0.992139 -0.0235066 0.0972971
49 62 -0.0123997 0.96895 -0.0228685 0.0954711
50 62 -0.0120623 0.946402 -0.0222202 0.093673
51 62 -0.0117249 0.92451 -0.0215374 0.0918915
52 62 -0.0113892 0.903327 -0.020741 0.0900762
53 62 -0.0110563 0.883028 -0.0196607 0.0880592
54 62 -0.0107275 0.864006 -0.0181224 0.085452
55 62 -0.0104037 0.846783 -0.0162662 0.0817256
56 62 -0.0100857 0.831473 -0.0146603 0.0767202
57 62 -0.00977419 0.817463 -0.0135344 0.0710153
58 62 -0.00946979 0.804405 -0.0122783 0.0649951
59 62 -0.00917292 0.792906 -0.0106508 0.0580952
60 62 -0.00888388 0.783103 -0.00888658 0.0501344
61 62 -0.00860293 0.775133 -0.00657025 0.0410359
62 62 -0.0166605 0.769962 -0.00306332 0.0300986
63 62 0 0.769006 0 0

0 63 0 2.37207 0 0
1 63 0 2.35619 0 0
2 63 0 2.3398 0 0
3 63 0 2.32287 0 0
4 63 0 2.30539 0 0
5 63 0 2.28734 0 0
6 63 0 2.2687 0 0
7 63 0 2.24946 0 0
8 63 0 2.2296 0 0
9 63 0 2.20912 0 0
10 63 0 2.18799 0 0
11 63 0 2.16621 0 0
12 63 0 2.14376 0 0
13 63 0 2.12065 0 0
14 63 0 2.09686 0 0
15 63 0 2.0724 0 0
16 63 0 2.04726 0 0
17 63 0 2.02146 0 0
18 63 0 1.99499 0 0
19 63 0 1.96788 0 0
20 63 0 1.94013 0 0
21 63 0 1.91178 0 0
22 63 0 1.88284 0 0
23 63 0 1.85335 0 0
24 63 0 1.82335 0 0
25 63 0 1.79288 0 0
26 63 0 1.76198 0 0
27 63 0 1.73071 0 0
28 63 0 1.69912 0 0
29 63 0 1.66727 0 0
30 63 0 1.63522 0 0
31 63 0 1.60304 0 0
32 63 0 1.5708 0 0
33 63 0 1.53855 0 0
34 63 0 1.50637 0 0
35 63 0 1.47432 0 0
36 63 0 1.44247 0 0
37 63 0 1.41088 0 0
38 63 0 1.37961 0 0
39 63 0 1.34871 0 0
40 63 0 1.31824 0 0
41 63 0 1.28824 0 0
42 63 0 1.25875 0 0
43 63 0 1.22982 0 0
44 63 0 1.20146 0 0
45 63 0 1.17372 0 0
46 63 0 1.1466 0 0
47 63 0 1.12013 0 0
48 63 0 1.09433 0 0
49 63 0 1.06919 0 0
50 63 0 1.04473 0 0
51 63 0 1.02094 0 0
52 63 0 0.99783 0 0
53 63 0 0.975386 0 0
54 63 0 0.953605 0 0
55 63 0 0.932477 0 0
56 63 0 0.91199 0 0
57 63 0 0.892134 0 0
58 63 0 0.872894 0 0
59 63 0 0.854255 0 0
60 63 0 0.836202 0 0
61 63 0 0.818719 0 0
62 63 0 0.80179 0 0
63 63 0 0.785398 0 0

