# Field snapshot at t = 3
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
50  2  0.013757  0.999582  2.498955  0.000101  0.000925  0.001775  0.007001  0.004270  0.001883  0.002635  -0.002347  -0.003762
51  2  0.027163  0.999454  2.498635  0.000201  0.004348  0.008347  0.000557  -0.003886  0.000890  -0.000239  -0.009140  0.003541
52  2  -0.010047  0.999193  2.497984  0.000171  0.004686  -0.003901  0.006913  0.003357  0.001613  -0.004800  0.002751  0.006438
53  2  0.012170  0.999332  2.498329  0.000182  -0.008414  -0.005467  0.006403  0.004163  0.004120  -0.001902  -0.001516  -0.000203
54  2  -0.078127  0.999375  2.498438  0.000043  0.002539  0.004555  -0.000213  -0.001978  0.000673  -0.000940  0.001994  0.002618
55  2  -0.054660  0.999551  2.498878  0.000235  -0.005047  -0.003289  -0.001976  0.002860  0.009526  -0.004461  0.005954  0.006337
56  2  -0.003803  0.999506  2.498765  0.000279  -0.001399  0.004424  0.002246  -0.000991  -0.001930  0.014731  -0.005476  0.000971
57  2  0.031229  0.999522  2.498806  0.000153  -0.001884  0.007128  -0.002846  0.000519  0.004086  -0.006083  -0.002590  -0.005510
58  2  0.028508  0.999583  2.498959  0.000201  -0.003545  0.004612  -0.002362  0.004745  0.004113  -0.009078  -0.006144  0.001546
59  2  -0.019688  0.999792  2.499480  0.000385  -0.006268  -0.009369  -0.009390  -0.008254  -0.002989  -0.004341  -0.008231  -0.002505
60  2  -0.006040  0.999641  2.499103  0.000143  0.001943  -0.002748  -0.000652  -0.007669  0.005977  0.000104  0.003291  0.005038
61  2  0.062733  0.998911  2.497277  0.000228  -0.000374  0.002871  0.011990  -0.000985  0.002297  -0.002350  0.007947  0.001058
62  2  0.054756  0.998737  2.496843  0.000293  0.003122  0.006184  -0.005549  -0.003923  0.010635  0.002199  0.004318  0.007861
63  2  -0.011652  0.998558  2.496395  0.000203  -0.000734  0.000232  -0.005289  -0.001307  -0.010995  0.005019  -0.000115  -0.005200
0  3  -0.053121  0.999465  2.498663  0.000136  -0.003898  0.002809  -0.006482  0.003767  -0.002475  0.000883  -0.000958  -0.006964
1  3  -0.055719  0.999599  2.498998  0.000152  -0.000576  -0.002801  0.004632  -0.000136  0.009568  0.000829  0.001724  -0.005232
2  3  -0.009590  0.998970  2.497425  0.000440  0.013127  0.004267  -0.011450  0.001764  0.002314  0.005874  0.006484  -0.005738
