# Timeseries for σ = 2.000000e+00
# step  t  R_global  L
751  7.510000  0.028739  510.588898
752  7.520000  0.030649  514.828369
753  7.530000  0.028421  518.961182
754  7.540000  0.029381  516.008972
755  7.550000  0.031229  521.734070
756  7.560000  0.031405  535.551758
757  7.570000  0.032335  532.914429
758  7.580000  0.031505  535.932739
759  7.590000  0.031493  535.273987
760  7.600000  0.031594  535.976990
761  7.610000  0.030364  543.255798
762  7.620000  0.031779  540.295410
763  7.630000  0.033099  541.053772
764  7.640000  0.031855  533.379700
765  7.650000  0.031341  531.932983
766  7.660000  0.032106  538.675232
767  7.670000  0.032539  544.473816
768  7.680000  0.031338  536.711670
769  7.690000  0.032496  536.983948
770  7.700000  0.032614  534.125366
771  7.710000  0.032772  533.796936
772  7.720000  0.031974  530.107483
773  7.730000  0.030591  531.031677
774  7.740000  0.030046  532.629333
775  7.750000  0.030109  524.000732
776  7.760000  0.029423  528.240967
777  7.770000  0.029177  529.546204
778  7.780000  0.028683  530.232910
779  7.790000  0.027290  526.375427
780  7.800000  0.029296  530.740662
781  7.810000  0.027729  527.365051
782  7.820000  0.027047  528.177795
783  7.830000  0.027048  526.979065
784  7.840000  0.026878  524.982117
785  7.850000  0.026174  525.811279
786  7.860000  0.025559  528.003906
787  7.870000  0.025031  530.208862
788  7.880000  0.023365  525.812012
789  7.890000  0.025076  532.366638
790  7.900000  0.025168  527.574463
791  7.910000  0.026011  524.762024
792  7.920000  0.025662  523.644104
793  7.930000  0.024794  526.669434
794  7.940000  0.024174  523.293579
795  7.950000  0.023668  520.608704
796  7.960000  0.023271  520.046875
797  7.970000  0.025027  521.104431
798  7.980000  0.024999  520.178284
799  7.990000  0.026493  523.882019
800  8.000000  0.026966  521.857361
801  8.010000  0.027291  525.741516
802  8.020000  0.027901  527.637634
803  8.030000  0.027526  526.943970
804  8.040000  0.027199  527.575500
805  8.050000  0.027369  522.066467
